[2025-10-12 15:38:41] Epoch: 0, train loss: 207943.7579, val loss: 95728.6047, val mpjpe: 363.6430
[2025-10-12 15:38:55] Epoch: 1, train loss: 62263.4267, val loss: 57470.8893, val mpjpe: 283.2037
[2025-10-12 15:39:08] Epoch: 2, train loss: 41549.5972, val loss: 38670.8566, val mpjpe: 188.8488
[2025-10-12 15:39:21] Epoch: 3, train loss: 33680.2702, val loss: 32096.2970, val mpjpe: 170.4668
[2025-10-12 15:39:35] Epoch: 4, train loss: 29800.5371, val loss: 29645.3770, val mpjpe: 150.1202
[2025-10-12 15:39:49] Epoch: 5, train loss: 26913.1547, val loss: 25127.7463, val mpjpe: 134.1343
[2025-10-12 15:40:03] Epoch: 6, train loss: 24923.4896, val loss: 24196.5427, val mpjpe: 129.6807
[2025-10-12 15:40:16] Epoch: 7, train loss: 24568.2582, val loss: 22731.2889, val mpjpe: 122.7977
[2025-10-12 15:40:30] Epoch: 8, train loss: 23954.4508, val loss: 24856.8256, val mpjpe: 132.9316
[2025-10-12 15:40:43] Epoch: 9, train loss: 23248.2757, val loss: 24186.4092, val mpjpe: 126.8124
[2025-10-12 15:40:56] Epoch: 10, train loss: 22254.6286, val loss: 23119.6503, val mpjpe: 124.8188
[2025-10-12 15:41:10] Epoch: 11, train loss: 21053.1215, val loss: 20325.9785, val mpjpe: 113.5927
[2025-10-12 15:41:23] Epoch: 12, train loss: 20748.8564, val loss: 19585.7308, val mpjpe: 108.3598
[2025-10-12 15:41:37] Epoch: 13, train loss: 20227.0614, val loss: 22770.4762, val mpjpe: 119.7939
[2025-10-12 15:41:51] Epoch: 14, train loss: 19657.3388, val loss: 19214.0855, val mpjpe: 108.3908
[2025-10-12 15:42:05] Epoch: 15, train loss: 19143.0928, val loss: 18717.1427, val mpjpe: 106.3466
[2025-10-12 15:42:19] Epoch: 16, train loss: 18673.7755, val loss: 19622.7848, val mpjpe: 113.8119
[2025-10-12 15:42:33] Epoch: 17, train loss: 17659.5510, val loss: 21321.6647, val mpjpe: 112.0717
[2025-10-12 15:42:48] Epoch: 18, train loss: 17525.1383, val loss: 17013.4008, val mpjpe: 95.6817
[2025-10-12 15:43:02] Epoch: 19, train loss: 16803.1661, val loss: 18060.2122, val mpjpe: 100.8512
[2025-10-12 15:43:15] Epoch: 20, train loss: 16809.6860, val loss: 17310.3211, val mpjpe: 100.8356
[2025-10-12 15:43:28] Epoch: 21, train loss: 16360.1509, val loss: 21617.1496, val mpjpe: 111.1382
[2025-10-12 15:43:42] Epoch: 22, train loss: 16415.2221, val loss: 15736.5062, val mpjpe: 87.5894
