[2025-10-12 15:38:54] Epoch: 0, train loss: 209668.7893, val loss: 127778.6970, val mpjpe: 418.4864
[2025-10-12 15:39:07] Epoch: 1, train loss: 61514.9628, val loss: 49331.7431, val mpjpe: 257.7081
[2025-10-12 15:39:21] Epoch: 2, train loss: 40148.3086, val loss: 36037.6433, val mpjpe: 187.5086
[2025-10-12 15:39:35] Epoch: 3, train loss: 32563.8876, val loss: 30560.5009, val mpjpe: 156.0348
[2025-10-12 15:39:48] Epoch: 4, train loss: 29696.2367, val loss: 32345.8015, val mpjpe: 162.1893
[2025-10-12 15:40:03] Epoch: 5, train loss: 27702.2171, val loss: 26078.2132, val mpjpe: 134.6191
[2025-10-12 15:40:16] Epoch: 6, train loss: 26097.0715, val loss: 26347.9530, val mpjpe: 136.0135
[2025-10-12 15:40:30] Epoch: 7, train loss: 24568.6214, val loss: 24233.6009, val mpjpe: 128.3361
[2025-10-12 15:40:43] Epoch: 8, train loss: 24271.3703, val loss: 32697.2222, val mpjpe: 149.2631
[2025-10-12 15:40:58] Epoch: 9, train loss: 22986.4405, val loss: 27968.3734, val mpjpe: 137.5033
[2025-10-12 15:41:11] Epoch: 10, train loss: 22269.3258, val loss: 21958.9249, val mpjpe: 119.9234
[2025-10-12 15:41:25] Epoch: 11, train loss: 22516.0056, val loss: 22694.7834, val mpjpe: 122.1526
[2025-10-12 15:41:39] Epoch: 12, train loss: 21180.8651, val loss: 21533.9362, val mpjpe: 116.0878
[2025-10-12 15:41:52] Epoch: 13, train loss: 20487.5328, val loss: 18823.4436, val mpjpe: 105.7037
[2025-10-12 15:42:06] Epoch: 14, train loss: 19744.4595, val loss: 19574.9260, val mpjpe: 109.0366
[2025-10-12 15:42:20] Epoch: 15, train loss: 19319.8908, val loss: 22581.4843, val mpjpe: 122.4481
[2025-10-12 15:42:33] Epoch: 16, train loss: 18773.4547, val loss: 18124.3619, val mpjpe: 101.1871
[2025-10-12 15:42:47] Epoch: 17, train loss: 18205.8941, val loss: 19799.1162, val mpjpe: 113.3863
[2025-10-12 15:43:02] Epoch: 18, train loss: 18034.7097, val loss: 17882.0096, val mpjpe: 99.8267
[2025-10-12 15:43:16] Epoch: 19, train loss: 17514.4378, val loss: 17497.6470, val mpjpe: 100.8137
[2025-10-12 15:43:30] Epoch: 20, train loss: 17010.8114, val loss: 18325.0217, val mpjpe: 101.4263
[2025-10-12 15:43:43] Epoch: 21, train loss: 16342.1973, val loss: 16308.4554, val mpjpe: 94.4186
[2025-10-12 15:43:58] Epoch: 22, train loss: 16061.8299, val loss: 17367.5956, val mpjpe: 97.3712
[2025-10-12 15:44:13] Epoch: 23, train loss: 15917.7213, val loss: 16446.9286, val mpjpe: 93.1293
[2025-10-12 15:44:27] Epoch: 24, train loss: 15620.0875, val loss: 15327.1337, val mpjpe: 90.6486
[2025-10-12 15:44:41] Epoch: 25, train loss: 15214.1126, val loss: 15983.1150, val mpjpe: 88.5105
[2025-10-12 15:44:54] Epoch: 26, train loss: 15105.4374, val loss: 15754.0564, val mpjpe: 89.0747
[2025-10-12 15:45:07] Epoch: 27, train loss: 14667.4404, val loss: 14883.0404, val mpjpe: 86.6484
[2025-10-12 15:45:21] Epoch: 28, train loss: 14252.0461, val loss: 16194.4746, val mpjpe: 90.0056
[2025-10-12 15:45:35] Epoch: 29, train loss: 13935.4047, val loss: 15549.6381, val mpjpe: 86.9070
[2025-10-12 15:45:49] Epoch: 30, train loss: 13487.0659, val loss: 13586.5455, val mpjpe: 80.6560
[2025-10-12 15:46:03] Epoch: 31, train loss: 13420.6825, val loss: 13717.1637, val mpjpe: 81.2881
[2025-10-12 15:46:16] Epoch: 32, train loss: 13394.1024, val loss: 13573.6790, val mpjpe: 80.5113
[2025-10-12 15:46:30] Epoch: 33, train loss: 12944.4142, val loss: 14120.3422, val mpjpe: 82.6400
[2025-10-12 15:46:44] Epoch: 34, train loss: 12989.3883, val loss: 13378.6039, val mpjpe: 80.9176
[2025-10-12 15:46:58] Epoch: 35, train loss: 12296.5194, val loss: 13056.0555, val mpjpe: 77.0338
[2025-10-12 15:47:12] Epoch: 36, train loss: 12382.0782, val loss: 13244.9895, val mpjpe: 78.6526
[2025-10-12 15:47:26] Epoch: 37, train loss: 12302.4598, val loss: 13437.5125, val mpjpe: 77.6668
[2025-10-12 15:47:40] Epoch: 38, train loss: 12117.7151, val loss: 14464.2094, val mpjpe: 83.4630
