[2025-10-12 21:09:32] Epoch: 0, train loss: 92475.6167, val loss: 43191.0336, val mpjpe: 4859.1129
[2025-10-12 21:09:40] Epoch: 1, train loss: 38132.4286, val loss: 44653.0364, val mpjpe: 5068.1343
[2025-10-12 21:09:47] Epoch: 2, train loss: 35415.0680, val loss: 34828.6535, val mpjpe: 4196.9032
[2025-10-12 21:09:55] Epoch: 3, train loss: 33110.8081, val loss: 33716.2179, val mpjpe: 3910.0623
[2025-10-12 21:10:03] Epoch: 4, train loss: 32284.8517, val loss: 32716.4513, val mpjpe: 3938.2346
[2025-10-12 21:10:11] Epoch: 5, train loss: 30729.5582, val loss: 33666.3832, val mpjpe: 4030.8844
[2025-10-12 21:10:18] Epoch: 6, train loss: 29519.8286, val loss: 30705.8060, val mpjpe: 3699.5951
[2025-10-12 21:10:27] Epoch: 7, train loss: 28489.4263, val loss: 30783.5275, val mpjpe: 3726.5813
[2025-10-12 21:10:36] Epoch: 8, train loss: 27727.7859, val loss: 30247.2552, val mpjpe: 3739.7999
[2025-10-12 21:10:44] Epoch: 9, train loss: 26842.9364, val loss: 30312.1358, val mpjpe: 3657.9715
[2025-10-12 21:10:53] Epoch: 10, train loss: 27343.9340, val loss: 31016.0317, val mpjpe: 3605.9542
[2025-10-12 21:11:01] Epoch: 11, train loss: 25715.9833, val loss: 29507.2425, val mpjpe: 3581.2845
[2025-10-12 21:11:08] Epoch: 12, train loss: 24912.6646, val loss: 27883.4488, val mpjpe: 3445.9704
[2025-10-12 21:11:16] Epoch: 13, train loss: 24386.8952, val loss: 29328.7424, val mpjpe: 3570.9280
[2025-10-12 21:11:25] Epoch: 14, train loss: 23788.8242, val loss: 26338.6252, val mpjpe: 3240.1508
[2025-10-12 21:11:34] Epoch: 15, train loss: 23208.9278, val loss: 26366.7904, val mpjpe: 3247.3016
[2025-10-12 21:11:42] Epoch: 16, train loss: 22799.2159, val loss: 28635.6689, val mpjpe: 3400.2033
[2025-10-12 21:11:50] Epoch: 17, train loss: 22680.6501, val loss: 26060.2702, val mpjpe: 3254.3102
[2025-10-12 21:11:58] Epoch: 18, train loss: 21887.4703, val loss: 29550.9051, val mpjpe: 3525.0448
[2025-10-12 21:12:07] Epoch: 19, train loss: 22007.2862, val loss: 26152.4821, val mpjpe: 3182.5376
[2025-10-12 21:12:14] Epoch: 20, train loss: 22064.1080, val loss: 26043.2071, val mpjpe: 3156.8813
