[2025-10-12 21:09:32] Epoch: 0, train loss: 91890.8631, val loss: 44350.7705, val mpjpe: 4852.0117
[2025-10-12 21:09:40] Epoch: 1, train loss: 38297.0603, val loss: 43013.2012, val mpjpe: 4814.6132
[2025-10-12 21:09:47] Epoch: 2, train loss: 35786.5850, val loss: 35515.8148, val mpjpe: 4170.8704
[2025-10-12 21:09:55] Epoch: 3, train loss: 34235.9820, val loss: 36699.8576, val mpjpe: 4533.6832
[2025-10-12 21:10:02] Epoch: 4, train loss: 33545.9098, val loss: 32886.0709, val mpjpe: 3839.3952
[2025-10-12 21:10:09] Epoch: 5, train loss: 32062.4834, val loss: 32079.0548, val mpjpe: 4004.9269
[2025-10-12 21:10:17] Epoch: 6, train loss: 30933.3403, val loss: 32898.3719, val mpjpe: 4044.9231
[2025-10-12 21:10:25] Epoch: 7, train loss: 29593.0326, val loss: 34466.2213, val mpjpe: 4225.7205
[2025-10-12 21:10:33] Epoch: 8, train loss: 28730.7090, val loss: 28780.2943, val mpjpe: 3647.5120
[2025-10-12 21:10:41] Epoch: 9, train loss: 27709.8502, val loss: 28322.3713, val mpjpe: 3619.5915
[2025-10-12 21:10:49] Epoch: 10, train loss: 27384.0820, val loss: 28472.5178, val mpjpe: 3527.8859
[2025-10-12 21:10:57] Epoch: 11, train loss: 26430.9084, val loss: 29723.4393, val mpjpe: 3655.6564
[2025-10-12 21:11:05] Epoch: 12, train loss: 25851.2411, val loss: 26787.9787, val mpjpe: 3463.0635
[2025-10-12 21:11:12] Epoch: 13, train loss: 25536.2356, val loss: 27477.1984, val mpjpe: 3384.4953
[2025-10-12 21:11:20] Epoch: 14, train loss: 24668.6376, val loss: 24565.7794, val mpjpe: 3212.5131
[2025-10-12 21:11:29] Epoch: 15, train loss: 24263.4082, val loss: 28992.3147, val mpjpe: 3522.7243
[2025-10-12 21:11:37] Epoch: 16, train loss: 23895.4121, val loss: 28779.7590, val mpjpe: 3456.3529
[2025-10-12 21:11:45] Epoch: 17, train loss: 23571.7138, val loss: 24181.8984, val mpjpe: 3138.6997
[2025-10-12 21:11:52] Epoch: 18, train loss: 23097.0867, val loss: 25611.2522, val mpjpe: 3310.4844
[2025-10-12 21:11:59] Epoch: 19, train loss: 22662.2251, val loss: 23856.1838, val mpjpe: 3137.7462
[2025-10-12 21:12:07] Epoch: 20, train loss: 22108.8503, val loss: 25353.1824, val mpjpe: 3152.9246
