[2025-10-12 21:24:59] Epoch: 0, train loss: 89657.1181, val loss: 33935.6713, val mpjpe: 165.1272
[2025-10-12 21:25:55] Epoch: 1, train loss: 30464.8267, val loss: 27879.5417, val mpjpe: 150.6848
[2025-10-12 21:26:51] Epoch: 2, train loss: 27713.8875, val loss: 25366.2790, val mpjpe: 131.7582
[2025-10-12 21:27:46] Epoch: 3, train loss: 26141.3587, val loss: 32420.1464, val mpjpe: 148.7994
[2025-10-12 21:28:40] Epoch: 4, train loss: 25115.4868, val loss: 25065.0942, val mpjpe: 125.1248
[2025-10-12 21:29:35] Epoch: 5, train loss: 24771.8249, val loss: 23206.7992, val mpjpe: 122.0545
[2025-10-12 21:30:29] Epoch: 6, train loss: 23661.8124, val loss: 23385.1703, val mpjpe: 118.5132
[2025-10-12 21:31:23] Epoch: 7, train loss: 23348.3238, val loss: 23490.2555, val mpjpe: 121.7553
[2025-10-12 21:32:17] Epoch: 8, train loss: 22717.2970, val loss: 23800.2536, val mpjpe: 120.9035
[2025-10-12 21:33:11] Epoch: 9, train loss: 22388.6108, val loss: 23185.9371, val mpjpe: 117.8004
[2025-10-12 21:34:05] Epoch: 10, train loss: 21759.9548, val loss: 23888.9171, val mpjpe: 120.3879
[2025-10-12 21:35:01] Epoch: 11, train loss: 21410.5034, val loss: 21199.0601, val mpjpe: 110.7527
[2025-10-12 21:35:57] Epoch: 12, train loss: 21129.6323, val loss: 22144.0227, val mpjpe: 113.8750
[2025-10-12 21:36:51] Epoch: 13, train loss: 20560.9921, val loss: 20807.3114, val mpjpe: 114.0373
[2025-10-12 21:37:44] Epoch: 14, train loss: 20211.2825, val loss: 23131.4800, val mpjpe: 114.9760
[2025-10-12 21:38:40] Epoch: 15, train loss: 19752.9908, val loss: 20324.3773, val mpjpe: 108.1063
[2025-10-12 21:39:33] Epoch: 16, train loss: 19506.8408, val loss: 19712.9163, val mpjpe: 107.2247
[2025-10-12 21:40:26] Epoch: 17, train loss: 19124.6646, val loss: 19928.9198, val mpjpe: 105.5923
[2025-10-12 21:41:20] Epoch: 18, train loss: 19052.0935, val loss: 20031.4644, val mpjpe: 107.5087
[2025-10-12 21:42:15] Epoch: 19, train loss: 18630.8591, val loss: 20403.6869, val mpjpe: 107.6433
[2025-10-12 21:43:09] Epoch: 20, train loss: 18316.4266, val loss: 19861.4710, val mpjpe: 106.0758
[2025-10-12 21:44:03] Epoch: 21, train loss: 17801.9697, val loss: 19252.0814, val mpjpe: 106.1947
[2025-10-12 21:44:58] Epoch: 22, train loss: 17525.6930, val loss: 18469.0718, val mpjpe: 101.9607
[2025-10-12 21:45:54] Epoch: 23, train loss: 17505.7500, val loss: 19073.4206, val mpjpe: 103.3081
[2025-10-12 21:46:49] Epoch: 24, train loss: 17246.3385, val loss: 17651.7017, val mpjpe: 97.7336
[2025-10-12 21:47:44] Epoch: 25, train loss: 16937.5866, val loss: 17998.7085, val mpjpe: 100.7904
[2025-10-12 21:48:38] Epoch: 26, train loss: 16896.0221, val loss: 17619.6753, val mpjpe: 98.5990
[2025-10-12 21:49:02] Epoch: 27, train loss: 16548.9688, val loss: 20226.5020, val mpjpe: 103.1792
[2025-10-12 21:49:23] Epoch: 28, train loss: 16031.5500, val loss: 18837.7190, val mpjpe: 102.0586
[2025-10-12 21:49:43] Epoch: 29, train loss: 15641.2693, val loss: 20683.0999, val mpjpe: 108.3501
[2025-10-12 21:50:02] Epoch: 30, train loss: 15557.0463, val loss: 17660.4686, val mpjpe: 97.8829
[2025-10-12 21:50:21] Epoch: 31, train loss: 15505.5011, val loss: 19993.7595, val mpjpe: 105.1735
[2025-10-12 21:50:41] Epoch: 32, train loss: 15499.2982, val loss: 18116.9146, val mpjpe: 96.3780
[2025-10-12 21:51:01] Epoch: 33, train loss: 15648.7757, val loss: 17853.8942, val mpjpe: 97.0300
[2025-10-12 21:51:21] Epoch: 34, train loss: 15890.8015, val loss: 18710.3958, val mpjpe: 102.4298
[2025-10-12 21:51:40] Epoch: 35, train loss: 15385.1610, val loss: 18315.9794, val mpjpe: 98.1419
[2025-10-12 21:52:01] Epoch: 36, train loss: 14776.9756, val loss: 17973.7276, val mpjpe: 98.6859
[2025-10-12 21:52:20] Epoch: 37, train loss: 14444.4296, val loss: 17665.2178, val mpjpe: 95.9828
[2025-10-12 21:52:41] Epoch: 38, train loss: 14636.1556, val loss: 17585.1863, val mpjpe: 100.5626
[2025-10-12 21:53:01] Epoch: 39, train loss: 14428.2804, val loss: 17518.3819, val mpjpe: 96.1358
[2025-10-12 21:53:21] Epoch: 40, train loss: 14381.7748, val loss: 18600.9849, val mpjpe: 97.9758
[2025-10-12 21:53:39] Epoch: 41, train loss: 15327.1774, val loss: 18019.3046, val mpjpe: 98.4586
[2025-10-12 21:53:59] Epoch: 42, train loss: 14397.6202, val loss: 17524.2631, val mpjpe: 96.3193
[2025-10-12 21:54:19] Epoch: 43, train loss: 13770.5510, val loss: 16938.3005, val mpjpe: 92.7495
[2025-10-12 21:54:39] Epoch: 44, train loss: 13335.6259, val loss: 16736.3244, val mpjpe: 93.9303
[2025-10-12 21:54:58] Epoch: 45, train loss: 14047.5402, val loss: 17663.9213, val mpjpe: 96.4522
[2025-10-12 21:55:17] Epoch: 46, train loss: 13441.5889, val loss: 16992.6810, val mpjpe: 94.8683
[2025-10-12 21:55:37] Epoch: 47, train loss: 13189.8099, val loss: 17150.0242, val mpjpe: 92.3390
[2025-10-12 21:55:57] Epoch: 48, train loss: 13192.6770, val loss: 16939.8181, val mpjpe: 92.4023
[2025-10-12 21:56:16] Epoch: 49, train loss: 13158.1570, val loss: 16249.8021, val mpjpe: 90.0340
[2025-10-12 21:56:35] Epoch: 50, train loss: 12530.2006, val loss: 17962.9296, val mpjpe: 95.0094
[2025-10-12 21:56:54] Epoch: 51, train loss: 13767.8281, val loss: 17451.5900, val mpjpe: 96.2504
[2025-10-12 21:57:15] Epoch: 52, train loss: 13000.2694, val loss: 18527.6673, val mpjpe: 97.8706
[2025-10-12 21:57:34] Epoch: 53, train loss: 12810.3217, val loss: 16859.7903, val mpjpe: 93.9956
[2025-10-12 21:57:53] Epoch: 54, train loss: 12653.0831, val loss: 17232.1463, val mpjpe: 92.8507
