[2025-10-12 14:50:31] Epoch: 0, train loss: 414029.7707, val loss: 409160.1703, val mpjpe: 806.5201
[2025-10-12 14:51:05] Epoch: 1, train loss: 403772.0955, val loss: 397634.5426, val mpjpe: 796.5285
[2025-10-12 14:51:33] Epoch: 2, train loss: 390643.3756, val loss: 382951.9345, val mpjpe: 783.5165
[2025-10-12 14:51:58] Epoch: 3, train loss: 374677.1495, val loss: 365771.2773, val mpjpe: 767.9092
[2025-10-12 14:52:25] Epoch: 4, train loss: 356466.1697, val loss: 346584.4116, val mpjpe: 749.9262
[2025-10-12 14:52:52] Epoch: 5, train loss: 336535.5704, val loss: 325963.0230, val mpjpe: 729.8771
[2025-10-12 14:53:17] Epoch: 6, train loss: 315415.3945, val loss: 304412.7469, val mpjpe: 708.0214
[2025-10-12 14:53:44] Epoch: 7, train loss: 293622.4992, val loss: 282492.4508, val mpjpe: 684.7054
[2025-10-12 14:54:07] Epoch: 8, train loss: 271721.8629, val loss: 260712.2234, val mpjpe: 660.3398
[2025-10-12 14:54:30] Epoch: 9, train loss: 250186.9760, val loss: 239503.2295, val mpjpe: 635.0859
[2025-10-12 14:54:54] Epoch: 10, train loss: 229429.0185, val loss: 219187.7323, val mpjpe: 608.9314
[2025-10-12 14:55:19] Epoch: 11, train loss: 209421.8664, val loss: 200332.2737, val mpjpe: 584.2989
[2025-10-12 14:55:43] Epoch: 12, train loss: 190800.9452, val loss: 181956.9589, val mpjpe: 553.7767
[2025-10-12 14:56:09] Epoch: 13, train loss: 174119.7677, val loss: 166693.8313, val mpjpe: 530.8341
[2025-10-12 14:56:34] Epoch: 14, train loss: 160519.5063, val loss: 153941.9987, val mpjpe: 512.0918
[2025-10-12 14:56:57] Epoch: 15, train loss: 147990.7628, val loss: 142298.5792, val mpjpe: 490.9916
[2025-10-12 14:57:17] Epoch: 16, train loss: 137260.9537, val loss: 132447.9158, val mpjpe: 472.1252
[2025-10-12 14:57:32] Epoch: 17, train loss: 128227.1767, val loss: 124287.9817, val mpjpe: 455.0438
[2025-10-12 14:57:43] Epoch: 18, train loss: 120775.5983, val loss: 117498.1996, val mpjpe: 439.4394
[2025-10-12 14:57:53] Epoch: 19, train loss: 114666.7804, val loss: 112067.1018, val mpjpe: 426.2537
[2025-10-12 14:58:04] Epoch: 20, train loss: 109777.8236, val loss: 107714.5016, val mpjpe: 414.8394
[2025-10-12 14:58:14] Epoch: 21, train loss: 105909.2251, val loss: 104332.1545, val mpjpe: 405.7725
[2025-10-12 14:58:24] Epoch: 22, train loss: 102932.5704, val loss: 101694.7126, val mpjpe: 398.6638
[2025-10-12 14:58:35] Epoch: 23, train loss: 100599.9612, val loss: 99679.4363, val mpjpe: 392.6657
