[2026-04-03 06:17:25] 备注: 跨域实验, cross=cross_person, cross_idx=0
[2026-04-03 06:17:25] cross=cross_person, cross_idx=0, mask_ratio=0.25, batch_size=256, lr=0.001, epochs=200, loss_func=l1, resnet_verson=resnet18, imu_generator=transformer, transformer_hidden=128, transformer_layers=2, transformer_nhead=4, transformer_dropout=0.1, use_len=60, compute_len=15, predict_len=15, stride_len=15, need_normalize=True, alpha=1, beta=1, gamma=1
[2026-04-03 06:28:23] [20260403061725] Epoch: 0, train loss1: 0.2419, train loss2: 0.5874, train loss3: 0.2509, train current mpjpe: 115.1529, train future mpjpe: 122.0314
[2026-04-03 06:28:23] [20260403061725] Epoch: 0, val loss1: 0.2939, val loss2: 0.5165, val loss3: 0.2853, val current mpjpe: 104.1824, val future mpjpe: 107.6653
[2026-04-03 06:28:23] [20260403061725] Epoch: 0, train current pixel pck: current_pck@5px: 0.0418, current_pck@10px: 0.0818, current_pck@20px: 0.1541, train future pixel pck: future_pck@5px: 0.0424, future_pck@10px: 0.0823, future_pck@20px: 0.1534
[2026-04-03 06:28:23] [20260403061725] Epoch: 0, val current pixel pck: current_pck@5px: 0.0464, current_pck@10px: 0.0824, current_pck@20px: 0.1423, val future pixel pck: future_pck@5px: 0.0486, future_pck@10px: 0.0840, future_pck@20px: 0.1438
[2026-04-03 06:28:23] [20260403061725] Epoch: 0, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 144.7287
        1       Neck  90.8415
        2  RShoulder  97.6878
        3     RElbow 103.8223
        4     RWrist 135.0562
        5  LShoulder  99.1129
        6     LElbow  96.9474
        7     LWrist 114.7153
        8     MidHip   9.1378
        9       RHip  27.1975
       10      RKnee  87.5641
       11     RAnkle 129.2258
       12       LHip  28.9271
       13      LKnee  89.2547
       14     LAnkle 116.2298
       15       REye 160.8504
       16       LEye 164.9846
       17       REar 163.8017
       18       LEar 146.5856
       19    LBigToe 151.0393
       20  LSmallToe 156.8946
       21      LHeel 122.4947
       22    RBigToe 151.8167
       23  RSmallToe 155.2288
       24      RHeel 134.6772
[2026-04-03 06:28:23] [20260403061725] Epoch: 0, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 154.4982
        1       Neck  93.7942
        2  RShoulder  97.8198
        3     RElbow 107.0420
        4     RWrist 148.5264
        5  LShoulder  99.9090
        6     LElbow  99.6976
        7     LWrist 123.6750
        8     MidHip   8.8950
        9       RHip  29.0489
       10      RKnee  93.4673
       11     RAnkle 140.3161
       12       LHip  31.8597
       13      LKnee  95.4259
       14     LAnkle 126.4979
       15       REye 169.0155
       16       LEye 174.8501
       17       REar 170.2766
       18       LEar 152.5276
       19    LBigToe 160.4037
       20  LSmallToe 168.9742
       21      LHeel 132.7477
       22    RBigToe 162.7885
       23  RSmallToe 164.9413
       24      RHeel 143.7879
[2026-04-03 06:28:23] [20260403061725] Epoch: 0, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 124.4224
        1       Neck  78.2251
        2  RShoulder  83.1628
        3     RElbow  87.8929
        4     RWrist 132.9717
        5  LShoulder  90.4231
        6     LElbow  89.8355
        7     LWrist 113.0144
        8     MidHip   4.3511
        9       RHip  26.0116
       10      RKnee  95.9373
       11     RAnkle 106.9518
       12       LHip  25.3431
       13      LKnee  96.5576
       14     LAnkle 109.0402
       15       REye 129.9879
       16       LEye 139.6081
       17       REar 168.2512
       18       LEar 136.8663
       19    LBigToe 135.0350
       20  LSmallToe 135.0234
       21      LHeel 114.1367
       22    RBigToe 137.4616
       23  RSmallToe 135.3432
       24      RHeel 108.7068
[2026-04-03 06:28:23] [20260403061725] Epoch: 0, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 125.6234
        1       Neck  78.2922
        2  RShoulder  83.8311
        3     RElbow  87.0380
        4     RWrist 137.1659
        5  LShoulder  89.9116
        6     LElbow  88.9899
        7     LWrist 118.8916
        8     MidHip   3.9755
        9       RHip  28.3375
       10      RKnee 102.7412
       11     RAnkle 112.2226
       12       LHip  26.3995
       13      LKnee 101.0613
       14     LAnkle 113.7187
       15       REye 134.7828
       16       LEye 143.7521
       17       REar 173.8288
