[2026-05-01 00:26:55] 备注: 输入当前姿态输出未来姿态
[2026-05-01 00:26:55] mask_ratio=0.25, batch_size=256, lr=0.001, epochs=200, loss_func=l1, resnet_verson=resnet18, imu_generator=transformer, transformer_hidden=128, transformer_layers=2, transformer_nhead=4, transformer_dropout=0.1, use_len=60, compute_len=15, predict_len=15, stride_len=15, need_normalize=True, alpha=1, beta=0, gamma=1
[2026-05-01 00:28:02] [20260501002655] Epoch: 0, train loss1: 0.2998, train loss2: 0.8486, train loss3: 0.3798, train current mpjpe: 161.1124, train future mpjpe: 187.8913
[2026-05-01 00:28:02] [20260501002655] Epoch: 0, val loss1: 0.2403, val loss2: 0.8488, val loss3: 0.2599, val current mpjpe: 137.4661, val future mpjpe: 153.3410
[2026-05-01 00:28:02] [20260501002655] Epoch: 0, train current pixel pck: current_pck@5px: 0.0564, current_pck@10px: 0.0878, current_pck@20px: 0.1359, train future pixel pck: future_pck@5px: 0.0247, future_pck@10px: 0.0500, future_pck@20px: 0.0977
[2026-05-01 00:28:02] [20260501002655] Epoch: 0, val current pixel pck: current_pck@5px: 0.0555, current_pck@10px: 0.0899, current_pck@20px: 0.1443, val future pixel pck: future_pck@5px: 0.0477, future_pck@10px: 0.0784, future_pck@20px: 0.1334
[2026-05-01 00:28:02] [20260501002655] Epoch: 0, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 202.7171
        1       Neck 132.0541
        2  RShoulder 139.2876
        3     RElbow 131.1122
        4     RWrist 179.1737
        5  LShoulder 141.5695
        6     LElbow 113.1476
        7     LWrist 145.6572
        8     MidHip   7.1125
        9       RHip  37.1473
       10      RKnee 123.6646
       11     RAnkle 189.2752
       12       LHip  39.7710
       13      LKnee 121.8296
       14     LAnkle 181.9178
       15       REye 219.5739
       16       LEye 220.2654
       17       REar 221.7973
       18       LEar 198.2789
       19    LBigToe 219.2882
       20  LSmallToe 224.5367
       21      LHeel 189.0073
       22    RBigToe 223.5732
       23  RSmallToe 232.5128
       24      RHeel 193.5404
[2026-05-01 00:28:02] [20260501002655] Epoch: 0, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 230.6830
        1       Neck 162.9915
        2  RShoulder 166.2704
        3     RElbow 167.0922
        4     RWrist 208.8167
        5  LShoulder 169.9603
        6     LElbow 150.2201
        7     LWrist 166.3477
        8     MidHip  21.6562
        9       RHip  48.7076
       10      RKnee 151.1932
       11     RAnkle 217.8928
       12       LHip  52.1524
       13      LKnee 146.2723
       14     LAnkle 209.0776
       15       REye 249.5852
       16       LEye 247.6432
       17       REar 250.6241
       18       LEar 229.9359
       19    LBigToe 249.2712
       20  LSmallToe 251.0338
       21      LHeel 215.9954
       22    RBigToe 253.1574
       23  RSmallToe 256.2744
       24      RHeel 224.4274
[2026-05-01 00:28:02] [20260501002655] Epoch: 0, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 176.3337
        1       Neck  90.6342
        2  RShoulder  99.3282
        3     RElbow 106.2349
        4     RWrist 162.5828
        5  LShoulder  96.7594
        6     LElbow 103.1186
        7     LWrist 137.9042
        8     MidHip   3.9554
        9       RHip  32.0534
       10      RKnee 109.0539
       11     RAnkle 150.4016
       12       LHip  35.0054
       13      LKnee 107.4942
       14     LAnkle 152.3487
       15       REye 204.2459
       16       LEye 199.6271
       17       REar 206.9405
       18       LEar 178.8380
       19    LBigToe 189.4589
       20  LSmallToe 201.0345
       21      LHeel 157.4987
       22    RBigToe 186.2951
       23  RSmallToe 194.9887
       24      RHeel 154.5155
[2026-05-01 00:28:02] [20260501002655] Epoch: 0, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 200.6605
        1       Neck  88.5023
        2  RShoulder 108.6569
        3     RElbow 195.7355
        4     RWrist 176.0821
        5  LShoulder  93.1084
        6     LElbow 111.8920
        7     LWrist 150.4075
        8     MidHip   4.8959
        9       RHip  37.0285
       10      RKnee 112.1139
       11     RAnkle 156.2035
       12       LHip  39.7219
       13      LKnee 112.3921
       14     LAnkle 145.1328
       15       REye 210.9788
       16       LEye 217.3345
       17       REar 203.8057
       18       LEar 187.4170
       19    LBigToe 214.5841
       20  LSmallToe 214.9598
