[2025-10-12 14:25:53] Epoch: 0, train loss: 421985.7353, val loss: 401775.0270, val mpjpe: 777.7238
[2025-10-12 14:25:58] Epoch: 1, train loss: 380049.7958, val loss: 348444.8135, val mpjpe: 742.5481
[2025-10-12 14:26:03] Epoch: 2, train loss: 318231.1496, val loss: 278840.9421, val mpjpe: 689.7812
[2025-10-12 14:26:07] Epoch: 3, train loss: 246800.9090, val loss: 209460.7914, val mpjpe: 623.5599
[2025-10-12 14:26:12] Epoch: 4, train loss: 184696.9722, val loss: 158889.2000, val mpjpe: 554.2033
[2025-10-12 14:26:17] Epoch: 5, train loss: 146820.7509, val loss: 135528.7089, val mpjpe: 498.6307
[2025-10-12 14:26:22] Epoch: 6, train loss: 132418.5950, val loss: 128952.0071, val mpjpe: 466.2106
[2025-10-12 14:26:27] Epoch: 7, train loss: 128798.1561, val loss: 127474.3432, val mpjpe: 454.5344
[2025-10-12 14:26:32] Epoch: 8, train loss: 128009.0801, val loss: 127167.5682, val mpjpe: 450.1741
[2025-10-12 14:26:37] Epoch: 9, train loss: 127861.2735, val loss: 127128.2069, val mpjpe: 448.7229
[2025-10-12 14:26:41] Epoch: 10, train loss: 127845.2011, val loss: 127122.2785, val mpjpe: 448.9255
[2025-10-12 14:26:46] Epoch: 11, train loss: 127846.1789, val loss: 127124.4991, val mpjpe: 448.7204
[2025-10-12 14:26:52] Epoch: 12, train loss: 127845.7309, val loss: 127124.6053, val mpjpe: 448.7709
[2025-10-12 14:26:56] Epoch: 13, train loss: 127844.6800, val loss: 127123.4941, val mpjpe: 449.0229
[2025-10-12 14:27:02] Epoch: 14, train loss: 127845.3921, val loss: 127122.9089, val mpjpe: 449.0363
[2025-10-12 14:27:07] Epoch: 15, train loss: 127846.4630, val loss: 127123.9960, val mpjpe: 449.1387
[2025-10-12 14:27:13] Epoch: 16, train loss: 127847.0078, val loss: 127123.6525, val mpjpe: 449.2453
[2025-10-12 14:27:18] Epoch: 17, train loss: 127846.5706, val loss: 127123.5047, val mpjpe: 449.0780
[2025-10-12 14:27:23] Epoch: 18, train loss: 127846.8414, val loss: 127123.2560, val mpjpe: 449.0196
[2025-10-12 14:27:28] Epoch: 19, train loss: 127845.6693, val loss: 127123.0179, val mpjpe: 448.9909
[2025-10-12 14:27:32] Epoch: 20, train loss: 127847.5247, val loss: 127123.3343, val mpjpe: 449.1247
[2025-10-12 14:27:37] Epoch: 21, train loss: 127844.2927, val loss: 127122.1016, val mpjpe: 448.7453
[2025-10-12 14:27:41] Epoch: 22, train loss: 127844.9418, val loss: 127122.4267, val mpjpe: 448.8997
[2025-10-12 14:27:46] Epoch: 23, train loss: 127847.0729, val loss: 127122.9902, val mpjpe: 449.1109
[2025-10-12 14:27:51] Epoch: 24, train loss: 127845.4380, val loss: 127122.7769, val mpjpe: 448.9742
[2025-10-12 14:27:56] Epoch: 25, train loss: 127845.0772, val loss: 127122.5049, val mpjpe: 449.0195
[2025-10-12 14:28:01] Epoch: 26, train loss: 127845.5206, val loss: 127123.0120, val mpjpe: 448.9683
[2025-10-12 14:28:06] Epoch: 27, train loss: 127843.9280, val loss: 127122.3872, val mpjpe: 448.8826
[2025-10-12 14:28:11] Epoch: 28, train loss: 127843.9454, val loss: 127122.2035, val mpjpe: 448.9418
[2025-10-12 14:28:15] Epoch: 29, train loss: 127844.2550, val loss: 127122.9662, val mpjpe: 448.9550
[2025-10-12 14:28:20] Epoch: 30, train loss: 127844.6697, val loss: 127122.0359, val mpjpe: 448.7342
[2025-10-12 14:28:26] Epoch: 31, train loss: 127843.9525, val loss: 127122.1614, val mpjpe: 448.9484
[2025-10-12 14:28:31] Epoch: 32, train loss: 127845.8097, val loss: 127123.1528, val mpjpe: 449.1021
[2025-10-12 14:28:35] Epoch: 33, train loss: 127844.8552, val loss: 127122.4727, val mpjpe: 448.9522
[2025-10-12 14:28:41] Epoch: 34, train loss: 127844.4399, val loss: 127122.5922, val mpjpe: 448.8181
[2025-10-12 14:28:46] Epoch: 35, train loss: 127846.2096, val loss: 127123.5464, val mpjpe: 449.3361
[2025-10-12 14:28:51] Epoch: 36, train loss: 127844.2392, val loss: 127122.5456, val mpjpe: 448.7467
[2025-10-12 14:28:56] Epoch: 37, train loss: 127848.2011, val loss: 127122.9170, val mpjpe: 448.9266
[2025-10-12 14:29:02] Epoch: 38, train loss: 127843.4688, val loss: 127121.5078, val mpjpe: 448.5591
[2025-10-12 14:29:07] Epoch: 39, train loss: 127845.7639, val loss: 127123.5773, val mpjpe: 448.9557
[2025-10-12 14:29:13] Epoch: 40, train loss: 127844.9633, val loss: 127121.9914, val mpjpe: 448.8118
[2025-10-12 14:29:19] Epoch: 41, train loss: 127845.2738, val loss: 127122.8582, val mpjpe: 448.7429
[2025-10-12 14:29:26] Epoch: 42, train loss: 127844.5441, val loss: 127121.3431, val mpjpe: 448.6987
[2025-10-12 14:29:33] Epoch: 43, train loss: 127844.3386, val loss: 127123.5906, val mpjpe: 449.1537
[2025-10-12 14:29:39] Epoch: 44, train loss: 127846.8017, val loss: 127122.4797, val mpjpe: 448.9584
[2025-10-12 14:29:46] Epoch: 45, train loss: 127844.3595, val loss: 127122.4625, val mpjpe: 448.6728
[2025-10-12 14:29:53] Epoch: 46, train loss: 127845.2638, val loss: 127122.3737, val mpjpe: 448.8884
[2025-10-12 14:29:59] Epoch: 47, train loss: 127844.3276, val loss: 127122.0341, val mpjpe: 448.8223
[2025-10-12 14:30:06] Epoch: 48, train loss: 127844.2382, val loss: 127122.2666, val mpjpe: 448.7146
[2025-10-12 14:30:12] Epoch: 49, train loss: 127844.9642, val loss: 127122.5713, val mpjpe: 449.0358
[2025-10-12 14:30:19] Epoch: 50, train loss: 127844.0124, val loss: 127122.2151, val mpjpe: 448.4907
[2025-10-12 14:30:25] Epoch: 51, train loss: 127844.1915, val loss: 127122.0130, val mpjpe: 448.8940
[2025-10-12 14:30:32] Epoch: 52, train loss: 127845.8637, val loss: 127123.1804, val mpjpe: 448.6294
[2025-10-12 14:30:38] Epoch: 53, train loss: 127843.9683, val loss: 127121.5901, val mpjpe: 448.7948
[2025-10-12 14:30:45] Epoch: 54, train loss: 127843.7991, val loss: 127123.1469, val mpjpe: 448.8236
[2025-10-12 14:30:51] Epoch: 55, train loss: 127845.5682, val loss: 127123.6042, val mpjpe: 449.2701
[2025-10-12 14:30:58] Epoch: 56, train loss: 127844.3410, val loss: 127121.8439, val mpjpe: 448.8238
[2025-10-12 14:31:04] Epoch: 57, train loss: 127844.5709, val loss: 127122.5781, val mpjpe: 448.9480
[2025-10-12 14:31:11] Epoch: 58, train loss: 127845.5444, val loss: 127122.4155, val mpjpe: 448.5043
[2025-10-12 14:31:17] Epoch: 59, train loss: 127843.9493, val loss: 127122.2509, val mpjpe: 449.0587
[2025-10-12 14:31:23] Epoch: 60, train loss: 127845.7933, val loss: 127122.3365, val mpjpe: 448.9382
[2025-10-12 14:31:29] Epoch: 61, train loss: 127845.0097, val loss: 127121.7378, val mpjpe: 448.7814
[2025-10-12 14:31:36] Epoch: 62, train loss: 127845.7359, val loss: 127122.3294, val mpjpe: 448.6529
[2025-10-12 14:31:44] Epoch: 63, train loss: 127871.9412, val loss: 127125.0094, val mpjpe: 448.5435
[2025-10-12 14:31:51] Epoch: 64, train loss: 127847.7493, val loss: 127122.9424, val mpjpe: 449.1965
[2025-10-12 14:31:58] Epoch: 65, train loss: 127849.8101, val loss: 127121.6998, val mpjpe: 448.6713
[2025-10-12 14:32:04] Epoch: 66, train loss: 127847.6238, val loss: 127123.2986, val mpjpe: 448.1314
[2025-10-12 14:32:10] Epoch: 67, train loss: 127847.6982, val loss: 127122.3426, val mpjpe: 449.0679
[2025-10-12 14:32:17] Epoch: 68, train loss: 127847.8243, val loss: 127125.7441, val mpjpe: 448.1199
