[2026-05-01 00:03:03] 备注: 输入当前姿态输出未来姿态
[2026-05-01 00:03:03] mask_ratio=0.25, batch_size=256, lr=0.001, epochs=200, loss_func=l1, resnet_verson=resnet18, imu_generator=transformer, transformer_hidden=128, transformer_layers=2, transformer_nhead=4, transformer_dropout=0.1, use_len=60, compute_len=15, predict_len=15, stride_len=15, need_normalize=True, alpha=1, beta=0, gamma=1
[2026-05-01 00:04:28] [20260501000303] Epoch: 0, train loss1: 0.2997, train loss2: 0.8486, train loss3: 0.3805, train current mpjpe: 161.1482, train future mpjpe: 188.1121
[2026-05-01 00:04:28] [20260501000303] Epoch: 0, val loss1: 0.2415, val loss2: 0.8488, val loss3: 0.2625, val current mpjpe: 136.8695, val future mpjpe: 150.4586
[2026-05-01 00:04:28] [20260501000303] Epoch: 0, train current pixel pck: current_pck@5px: 0.0563, current_pck@10px: 0.0878, current_pck@20px: 0.1360, train future pixel pck: future_pck@5px: 0.0245, future_pck@10px: 0.0497, future_pck@20px: 0.0973
[2026-05-01 00:04:28] [20260501000303] Epoch: 0, val current pixel pck: current_pck@5px: 0.0544, current_pck@10px: 0.0885, current_pck@20px: 0.1409, val future pixel pck: future_pck@5px: 0.0553, future_pck@10px: 0.0896, future_pck@20px: 0.1453
[2026-05-01 00:04:28] [20260501000303] Epoch: 0, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 202.6288
        1       Neck 131.8033
        2  RShoulder 139.0840
        3     RElbow 130.6486
        4     RWrist 178.9062
        5  LShoulder 141.5465
        6     LElbow 113.4083
        7     LWrist 145.8032
        8     MidHip   7.1191
        9       RHip  37.2272
       10      RKnee 124.6913
       11     RAnkle 189.1799
       12       LHip  39.8294
       13      LKnee 122.5276
       14     LAnkle 181.6228
       15       REye 219.8003
       16       LEye 220.7993
       17       REar 221.1330
       18       LEar 198.0391
       19    LBigToe 219.2475
       20  LSmallToe 224.5513
       21      LHeel 188.9053
       22    RBigToe 223.8634
       23  RSmallToe 232.7869
       24      RHeel 193.5526
[2026-05-01 00:04:28] [20260501000303] Epoch: 0, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 231.4076
        1       Neck 163.2528
        2  RShoulder 166.3976
        3     RElbow 166.9680
        4     RWrist 208.8929
        5  LShoulder 170.3160
        6     LElbow 150.4605
        7     LWrist 166.8353
        8     MidHip  21.8231
        9       RHip  48.8203
       10      RKnee 151.5556
       11     RAnkle 217.8667
       12       LHip  52.2604
       13      LKnee 146.7508
       14     LAnkle 209.4221
       15       REye 249.9234
       16       LEye 248.0858
       17       REar 250.4197
       18       LEar 230.1620
       19    LBigToe 249.4417
       20  LSmallToe 251.2142
       21      LHeel 216.3378
       22    RBigToe 253.3471
       23  RSmallToe 256.4302
       24      RHeel 224.4112
[2026-05-01 00:04:28] [20260501000303] Epoch: 0, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 174.5593
        1       Neck  90.7621
        2  RShoulder  99.0356
        3     RElbow 107.2605
        4     RWrist 159.0835
        5  LShoulder  97.3377
        6     LElbow  92.3130
        7     LWrist 133.3781
        8     MidHip   4.0380
        9       RHip  32.1703
       10      RKnee 106.2589
       11     RAnkle 152.3616
       12       LHip  34.8859
       13      LKnee 102.9896
       14     LAnkle 149.2173
       15       REye 202.2951
       16       LEye 200.3293
       17       REar 214.4776
       18       LEar 180.0847
       19    LBigToe 190.9167
       20  LSmallToe 199.8715
       21      LHeel 157.3041
       22    RBigToe 188.1982
       23  RSmallToe 195.4067
       24      RHeel 157.2023
[2026-05-01 00:04:28] [20260501000303] Epoch: 0, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 214.7202
        1       Neck  89.2699
        2  RShoulder 134.7433
        3     RElbow 179.6962
        4     RWrist 168.6466
        5  LShoulder  92.7204
        6     LElbow  99.8678
        7     LWrist 150.4244
        8     MidHip   5.7516
        9       RHip  34.9408
       10      RKnee 115.6429
       11     RAnkle 153.0371
       12       LHip  36.6797
       13      LKnee 110.6007
       14     LAnkle 170.3629
       15       REye 191.8595
       16       LEye 223.1943
       17       REar 212.5555
       18       LEar 198.8028
       19    LBigToe 201.7376
       20  LSmallToe 200.7493
       21      LHeel 183.6548
       22    RBigToe 206.8621
       23  RSmallToe 195.4639
       24      RHeel 189.4817
