[2025-10-12 21:13:05] Epoch: 0, train loss: 88905.3885, val loss: 31699.0609, val mpjpe: 4007.5448
[2025-10-12 21:13:16] Epoch: 1, train loss: 29799.6115, val loss: 27277.7972, val mpjpe: 3450.5304
[2025-10-12 21:13:27] Epoch: 2, train loss: 27040.1026, val loss: 26328.1060, val mpjpe: 3264.7677
[2025-10-12 21:13:43] Epoch: 3, train loss: 25725.6259, val loss: 28828.9602, val mpjpe: 3477.5172
[2025-10-12 21:14:02] Epoch: 4, train loss: 24950.3608, val loss: 24394.5987, val mpjpe: 3216.2030
[2025-10-12 21:14:22] Epoch: 5, train loss: 24233.0784, val loss: 23019.1558, val mpjpe: 3012.4020
[2025-10-12 21:14:40] Epoch: 6, train loss: 23990.8733, val loss: 24164.3210, val mpjpe: 3059.8246
[2025-10-12 21:15:01] Epoch: 7, train loss: 23377.5930, val loss: 24210.8044, val mpjpe: 3065.3110
[2025-10-12 21:15:22] Epoch: 8, train loss: 22813.5785, val loss: 22327.4500, val mpjpe: 2890.4372
[2025-10-12 21:15:43] Epoch: 9, train loss: 22015.2685, val loss: 22923.7083, val mpjpe: 2964.2344
[2025-10-12 21:16:03] Epoch: 10, train loss: 21873.2116, val loss: 25796.4717, val mpjpe: 3204.8357
[2025-10-12 21:16:24] Epoch: 11, train loss: 21340.0096, val loss: 22603.6174, val mpjpe: 2911.8512
[2025-10-12 21:16:44] Epoch: 12, train loss: 20878.4764, val loss: 21567.3870, val mpjpe: 2850.4350
[2025-10-12 21:17:04] Epoch: 13, train loss: 20661.6019, val loss: 21850.8673, val mpjpe: 2966.8049
[2025-10-12 21:17:24] Epoch: 14, train loss: 20224.3357, val loss: 22602.6571, val mpjpe: 2935.2842
[2025-10-12 21:17:44] Epoch: 15, train loss: 20520.4609, val loss: 21848.1236, val mpjpe: 2904.2085
[2025-10-12 21:18:04] Epoch: 16, train loss: 19725.5083, val loss: 20361.3429, val mpjpe: 2718.4326
[2025-10-12 21:18:25] Epoch: 17, train loss: 19412.7957, val loss: 21244.0363, val mpjpe: 2785.6112
[2025-10-12 21:18:45] Epoch: 18, train loss: 18805.0710, val loss: 20409.5906, val mpjpe: 2773.4024
[2025-10-12 21:19:06] Epoch: 19, train loss: 18591.3697, val loss: 21226.2818, val mpjpe: 2731.0197
[2025-10-12 21:19:25] Epoch: 20, train loss: 19017.5650, val loss: 21188.6822, val mpjpe: 2707.5366
[2025-10-12 21:19:46] Epoch: 21, train loss: 18141.3537, val loss: 21451.0958, val mpjpe: 2777.5935
[2025-10-12 21:20:07] Epoch: 22, train loss: 17856.8393, val loss: 19743.2789, val mpjpe: 2673.0130
[2025-10-12 21:20:26] Epoch: 23, train loss: 17619.7814, val loss: 20817.2754, val mpjpe: 2844.3603
[2025-10-12 21:20:46] Epoch: 24, train loss: 17599.9134, val loss: 19899.4753, val mpjpe: 2640.4277
[2025-10-12 21:21:07] Epoch: 25, train loss: 16877.9863, val loss: 21998.4639, val mpjpe: 2736.0722
[2025-10-12 21:21:29] Epoch: 26, train loss: 16839.4726, val loss: 20108.1972, val mpjpe: 2641.7806
[2025-10-12 21:21:51] Epoch: 27, train loss: 17442.1205, val loss: 18416.5596, val mpjpe: 2562.7466
[2025-10-12 21:22:13] Epoch: 28, train loss: 16944.4213, val loss: 20244.5758, val mpjpe: 2721.2500
[2025-10-12 21:22:33] Epoch: 29, train loss: 16684.7235, val loss: 20841.0726, val mpjpe: 2727.1747
[2025-10-12 21:22:55] Epoch: 30, train loss: 16222.4029, val loss: 20509.2942, val mpjpe: 2628.9043
[2025-10-12 21:23:17] Epoch: 31, train loss: 16034.7967, val loss: 21019.5187, val mpjpe: 2699.4356
[2025-10-12 21:23:44] Epoch: 32, train loss: 15858.7590, val loss: 21016.9056, val mpjpe: 2722.5952
[2025-10-12 21:24:22] Epoch: 33, train loss: 16166.3751, val loss: 19454.7145, val mpjpe: 2549.7089
[2025-10-12 21:25:20] Epoch: 34, train loss: 15758.5417, val loss: 19900.9797, val mpjpe: 2569.8750
[2025-10-12 21:26:14] Epoch: 35, train loss: 15600.0152, val loss: 19166.4173, val mpjpe: 2565.0750
[2025-10-12 21:27:10] Epoch: 36, train loss: 16038.5869, val loss: 19872.6125, val mpjpe: 2549.8717
[2025-10-12 21:28:05] Epoch: 37, train loss: 15663.5767, val loss: 19590.9781, val mpjpe: 2607.3623
[2025-10-12 21:29:00] Epoch: 38, train loss: 15376.5621, val loss: 18704.5971, val mpjpe: 2513.8227
[2025-10-12 21:29:55] Epoch: 39, train loss: 15154.1517, val loss: 17496.2935, val mpjpe: 2410.2750
[2025-10-12 21:30:51] Epoch: 40, train loss: 14554.7453, val loss: 18110.9479, val mpjpe: 2422.6469
[2025-10-12 21:31:46] Epoch: 41, train loss: 15340.2579, val loss: 18769.8703, val mpjpe: 2511.5670
[2025-10-12 21:32:42] Epoch: 42, train loss: 15244.2062, val loss: 18679.0214, val mpjpe: 2547.1843
[2025-10-12 21:33:40] Epoch: 43, train loss: 14601.3039, val loss: 19221.3123, val mpjpe: 2599.7634
[2025-10-12 21:34:36] Epoch: 44, train loss: 14535.5562, val loss: 18014.8113, val mpjpe: 2454.1173
[2025-10-12 21:35:32] Epoch: 45, train loss: 13948.5760, val loss: 18688.8327, val mpjpe: 2493.7154
