[2026-05-01 00:03:38] 备注: 输入当前姿态输出未来姿态
[2026-05-01 00:03:38] mask_ratio=0.25, batch_size=256, lr=0.001, epochs=200, loss_func=l1, resnet_verson=resnet18, imu_generator=transformer, transformer_hidden=128, transformer_layers=2, transformer_nhead=4, transformer_dropout=0.1, use_len=60, compute_len=15, predict_len=15, stride_len=15, need_normalize=True, alpha=1, beta=0, gamma=1
[2026-05-01 00:04:28] [20260501000338] Epoch: 0, train loss1: 0.3005, train loss2: 0.8486, train loss3: 0.3798, train current mpjpe: 161.9164, train future mpjpe: 187.9570
[2026-05-01 00:04:28] [20260501000338] Epoch: 0, val loss1: 0.2414, val loss2: 0.8488, val loss3: 0.2623, val current mpjpe: 145.0332, val future mpjpe: 151.4472
[2026-05-01 00:04:28] [20260501000338] Epoch: 0, train current pixel pck: current_pck@5px: 0.0565, current_pck@10px: 0.0879, current_pck@20px: 0.1357, train future pixel pck: future_pck@5px: 0.0246, future_pck@10px: 0.0499, future_pck@20px: 0.0976
[2026-05-01 00:04:28] [20260501000338] Epoch: 0, val current pixel pck: current_pck@5px: 0.0690, current_pck@10px: 0.1061, current_pck@20px: 0.1655, val future pixel pck: future_pck@5px: 0.0477, future_pck@10px: 0.0826, future_pck@20px: 0.1400
[2026-05-01 00:04:28] [20260501000338] Epoch: 0, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 203.4097
        1       Neck 133.1922
        2  RShoulder 140.9769
        3     RElbow 132.0483
        4     RWrist 179.0523
        5  LShoulder 142.8542
        6     LElbow 114.6778
        7     LWrist 145.7497
        8     MidHip   7.1730
        9       RHip  37.1853
       10      RKnee 124.9004
       11     RAnkle 190.0437
       12       LHip  39.7889
       13      LKnee 122.7282
       14     LAnkle 182.9696
       15       REye 220.4082
       16       LEye 221.6657
       17       REar 222.3664
       18       LEar 199.2341
       19    LBigToe 220.0688
       20  LSmallToe 225.3071
       21      LHeel 190.1523
       22    RBigToe 224.0916
       23  RSmallToe 233.3739
       24      RHeel 194.4923
[2026-05-01 00:04:28] [20260501000338] Epoch: 0, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 231.0308
        1       Neck 163.1508
        2  RShoulder 166.7428
        3     RElbow 166.8490
        4     RWrist 208.8610
        5  LShoulder 170.2888
        6     LElbow 150.4025
        7     LWrist 166.5538
        8     MidHip  21.8076
        9       RHip  48.7365
       10      RKnee 151.1021
       11     RAnkle 217.6590
       12       LHip  52.2124
       13      LKnee 146.5339
       14     LAnkle 209.2403
       15       REye 249.6153
       16       LEye 247.9637
       17       REar 250.6039
       18       LEar 229.9110
       19    LBigToe 249.3206
       20  LSmallToe 251.0141
       21      LHeel 216.0477
       22    RBigToe 253.0039
       23  RSmallToe 256.1358
       24      RHeel 224.1386
[2026-05-01 00:04:28] [20260501000338] Epoch: 0, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 184.5584
        1       Neck 106.6265
        2  RShoulder 117.5704
        3     RElbow 123.3778
        4     RWrist 174.9012
        5  LShoulder 109.6372
        6     LElbow  99.7696
        7     LWrist 136.1461
        8     MidHip   4.2215
        9       RHip  32.6923
       10      RKnee 114.5291
       11     RAnkle 181.1965
       12       LHip  35.6447
       13      LKnee 113.0756
       14     LAnkle 152.5529
       15       REye 201.4369
       16       LEye 203.6253
       17       REar 188.4759
       18       LEar 179.7972
       19    LBigToe 212.2560
       20  LSmallToe 210.8090
       21      LHeel 160.4128
       22    RBigToe 202.0434
       23  RSmallToe 204.4522
       24      RHeel 176.0215
[2026-05-01 00:04:28] [20260501000338] Epoch: 0, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 191.4320
        1       Neck  89.0416
        2  RShoulder 108.7287
        3     RElbow 206.4427
        4     RWrist 175.3091
        5  LShoulder 100.1574
        6     LElbow 104.4895
        7     LWrist 144.5335
        8     MidHip   7.1007
        9       RHip  35.5492
       10      RKnee 114.9230
       11     RAnkle 153.2011
       12       LHip  38.2869
       13      LKnee 109.6263
       14     LAnkle 148.9402
       15       REye 204.3618
       16       LEye 224.3820
       17       REar 213.7852
       18       LEar 199.0416
       19    LBigToe 198.7901
       20  LSmallToe 210.8573
       21      LHeel 192.8206
       22    RBigToe 210.2835
       23  RSmallToe 209.5556
       24      RHeel 194.5403
