[2026-04-04 09:21:12] 备注: 设备消融实验, exclude_device_idx = (0, 4)
[2026-04-04 09:21:12] exclude_device_idx=(0, 4), mask_ratio=0.25, batch_size=256, lr=0.001, epochs=200, loss_func=l1, resnet_verson=resnet18, imu_generator=transformer, transformer_hidden=128, transformer_layers=2, transformer_nhead=4, transformer_dropout=0.1, use_len=60, compute_len=15, predict_len=15, stride_len=15, need_normalize=True, alpha=1, beta=1, gamma=1
[2026-04-04 09:29:15] [20260404092112] Epoch: 0, train loss1: 0.2697, train loss2: 0.5865, train loss3: 0.2790, train current mpjpe: 125.9056, train future mpjpe: 133.3242
[2026-04-04 09:29:15] [20260404092112] Epoch: 0, val loss1: 0.2328, val loss2: 0.5067, val loss3: 0.2416, val current mpjpe: 114.5553, val future mpjpe: 122.8899
[2026-04-04 09:29:15] [20260404092112] Epoch: 0, train current pixel pck: current_pck@5px: 0.0373, current_pck@10px: 0.0741, current_pck@20px: 0.1412, train future pixel pck: future_pck@5px: 0.0372, future_pck@10px: 0.0735, future_pck@20px: 0.1389
[2026-04-04 09:29:15] [20260404092112] Epoch: 0, val current pixel pck: current_pck@5px: 0.0450, current_pck@10px: 0.0886, current_pck@20px: 0.1655, val future pixel pck: future_pck@5px: 0.0450, future_pck@10px: 0.0880, future_pck@20px: 0.1632
[2026-04-04 09:29:15] [20260404092112] Epoch: 0, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 156.8658
        1       Neck 100.9778
        2  RShoulder 105.7913
        3     RElbow 113.3334
        4     RWrist 143.1311
        5  LShoulder 113.8966
        6     LElbow 105.3767
        7     LWrist 120.8589
        8     MidHip   9.6020
        9       RHip  29.3889
       10      RKnee  96.7686
       11     RAnkle 142.8983
       12       LHip  31.3227
       13      LKnee  96.8204
       14     LAnkle 129.3929
       15       REye 175.1631
       16       LEye 174.9263
       17       REar 178.1439
       18       LEar 164.8629
       19    LBigToe 165.8917
       20  LSmallToe 171.1047
       21      LHeel 134.1655
       22    RBigToe 168.0021
       23  RSmallToe 172.5116
       24      RHeel 146.4414
[2026-04-04 09:29:15] [20260404092112] Epoch: 0, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 163.9206
        1       Neck 104.7421
        2  RShoulder 108.5780
        3     RElbow 118.6171
        4     RWrist 155.0188
        5  LShoulder 114.6352
        6     LElbow 108.4272
        7     LWrist 127.8012
        8     MidHip  10.0787
        9       RHip  31.6790
       10      RKnee 102.2431
       11     RAnkle 150.4841
       12       LHip  34.5970
       13      LKnee 103.7021
       14     LAnkle 138.6574
       15       REye 183.0930
       16       LEye 184.5177
       17       REar 183.0756
       18       LEar 169.0607
       19    LBigToe 178.2362
       20  LSmallToe 186.9784
       21      LHeel 143.2224
       22    RBigToe 185.5336
       23  RSmallToe 187.6468
       24      RHeel 158.5578
[2026-04-04 09:29:15] [20260404092112] Epoch: 0, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 150.6740
        1       Neck  92.3632
        2  RShoulder  96.6145
        3     RElbow  97.0381
        4     RWrist 132.1854
        5  LShoulder 101.8008
        6     LElbow  92.3496
        7     LWrist 112.0194
        8     MidHip   6.5847
        9       RHip  25.0448
       10      RKnee  86.3828
       11     RAnkle 128.7226
       12       LHip  26.9070
       13      LKnee  87.3479
       14     LAnkle 116.9427
       15       REye 161.4114
       16       LEye 167.8148
       17       REar 162.9170
       18       LEar 150.7206
       19    LBigToe 149.8953
       20  LSmallToe 156.4513
       21      LHeel 122.6480
       22    RBigToe 150.1442
       23  RSmallToe 157.3758
       24      RHeel 131.5274
[2026-04-04 09:29:15] [20260404092112] Epoch: 0, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 159.1618
        1       Neck  95.1666
        2  RShoulder  99.7345
        3     RElbow 103.1663
        4     RWrist 148.1132
        5  LShoulder 105.6136
        6     LElbow  95.2588
        7     LWrist 123.1582
        8     MidHip   6.7717
        9       RHip  26.9594
       10      RKnee  92.8131
       11     RAnkle 140.0481
       12       LHip  29.4025
       13      LKnee  93.0407
       14     LAnkle 129.1554
       15       REye 169.3729
       16       LEye 178.5832
