[2025-10-12 14:50:29] Epoch: 0, train loss: 414256.5053, val loss: 410046.4652, val mpjpe: 807.5772
[2025-10-12 14:50:55] Epoch: 1, train loss: 403950.0683, val loss: 398534.2554, val mpjpe: 797.5908
[2025-10-12 14:51:19] Epoch: 2, train loss: 390911.0604, val loss: 383983.5778, val mpjpe: 784.6991
[2025-10-12 14:51:41] Epoch: 3, train loss: 375120.3561, val loss: 366935.8785, val mpjpe: 769.2305
[2025-10-12 14:52:04] Epoch: 4, train loss: 357059.8692, val loss: 347875.5587, val mpjpe: 751.3879
[2025-10-12 14:52:27] Epoch: 5, train loss: 337261.9820, val loss: 327325.5380, val mpjpe: 731.4337
[2025-10-12 14:52:51] Epoch: 6, train loss: 316238.7003, val loss: 305840.7082, val mpjpe: 709.6877
[2025-10-12 14:53:15] Epoch: 7, train loss: 294528.8770, val loss: 283940.9172, val mpjpe: 686.4494
[2025-10-12 14:53:39] Epoch: 8, train loss: 272661.9013, val loss: 262129.9872, val mpjpe: 662.0678
[2025-10-12 14:54:01] Epoch: 9, train loss: 251106.9939, val loss: 240987.5510, val mpjpe: 637.2222
[2025-10-12 14:54:23] Epoch: 10, train loss: 230466.6584, val loss: 220594.9977, val mpjpe: 611.1415
[2025-10-12 14:54:46] Epoch: 11, train loss: 210859.2159, val loss: 201695.7015, val mpjpe: 585.7166
[2025-10-12 14:55:10] Epoch: 12, train loss: 192622.2382, val loss: 184315.0024, val mpjpe: 560.6749
[2025-10-12 14:55:32] Epoch: 13, train loss: 176140.6482, val loss: 168724.3394, val mpjpe: 536.4049
[2025-10-12 14:55:56] Epoch: 14, train loss: 161263.3694, val loss: 154538.2992, val mpjpe: 512.1450
[2025-10-12 14:56:19] Epoch: 15, train loss: 148182.3011, val loss: 142545.8493, val mpjpe: 490.1074
[2025-10-12 14:56:42] Epoch: 16, train loss: 137100.5520, val loss: 132315.4211, val mpjpe: 469.0578
[2025-10-12 14:57:04] Epoch: 17, train loss: 127623.0000, val loss: 123174.8247, val mpjpe: 449.0023
[2025-10-12 14:57:23] Epoch: 18, train loss: 118895.0224, val loss: 114995.3927, val mpjpe: 431.0486
[2025-10-12 14:57:36] Epoch: 19, train loss: 112226.1854, val loss: 109064.2410, val mpjpe: 416.3558
[2025-10-12 14:57:46] Epoch: 20, train loss: 105958.0638, val loss: 103338.0048, val mpjpe: 400.9072
[2025-10-12 14:57:57] Epoch: 21, train loss: 101258.8089, val loss: 99434.6167, val mpjpe: 390.3153
[2025-10-12 14:58:08] Epoch: 22, train loss: 98800.1835, val loss: 97756.5911, val mpjpe: 387.3848
[2025-10-12 14:58:18] Epoch: 23, train loss: 95954.8832, val loss: 94584.9854, val mpjpe: 375.6512
[2025-10-12 14:58:29] Epoch: 24, train loss: 93312.7534, val loss: 91843.9073, val mpjpe: 368.5428
[2025-10-12 14:58:39] Epoch: 25, train loss: 91088.9667, val loss: 90130.9962, val mpjpe: 366.9642
[2025-10-12 14:58:50] Epoch: 26, train loss: 89163.3358, val loss: 88428.9441, val mpjpe: 364.8880
[2025-10-12 14:59:01] Epoch: 27, train loss: 87732.2146, val loss: 87498.3117, val mpjpe: 356.9363
[2025-10-12 14:59:11] Epoch: 28, train loss: 86856.4550, val loss: 86248.7602, val mpjpe: 357.6330
[2025-10-12 14:59:22] Epoch: 29, train loss: 85611.1620, val loss: 85298.7172, val mpjpe: 356.4106
[2025-10-12 14:59:32] Epoch: 30, train loss: 84798.2108, val loss: 84794.7101, val mpjpe: 353.2584
[2025-10-12 14:59:43] Epoch: 31, train loss: 84891.3054, val loss: 83945.4726, val mpjpe: 353.0743
[2025-10-12 14:59:54] Epoch: 32, train loss: 83673.9809, val loss: 83521.3693, val mpjpe: 351.0583
[2025-10-12 15:00:04] Epoch: 33, train loss: 83043.5389, val loss: 82775.0726, val mpjpe: 349.5226
[2025-10-12 15:00:15] Epoch: 34, train loss: 82537.9049, val loss: 82435.4997, val mpjpe: 347.9064
[2025-10-12 15:00:26] Epoch: 35, train loss: 82136.4866, val loss: 82240.3972, val mpjpe: 348.1821
[2025-10-12 15:00:36] Epoch: 36, train loss: 81960.6779, val loss: 82095.1551, val mpjpe: 347.1401
[2025-10-12 15:00:47] Epoch: 37, train loss: 81567.0761, val loss: 81424.0469, val mpjpe: 346.5272
[2025-10-12 15:00:58] Epoch: 38, train loss: 81150.3638, val loss: 81099.7624, val mpjpe: 343.7838
[2025-10-12 15:01:09] Epoch: 39, train loss: 81137.3468, val loss: 81722.1927, val mpjpe: 347.2941
[2025-10-12 15:01:19] Epoch: 40, train loss: 81044.8293, val loss: 81338.6717, val mpjpe: 344.2454
[2025-10-12 15:01:30] Epoch: 41, train loss: 81963.1302, val loss: 82286.7911, val mpjpe: 345.7586
[2025-10-12 15:01:41] Epoch: 42, train loss: 81699.7715, val loss: 81384.6325, val mpjpe: 346.1675
[2025-10-12 15:01:52] Epoch: 43, train loss: 85427.4144, val loss: 89883.4415, val mpjpe: 360.4074
[2025-10-12 15:02:03] Epoch: 44, train loss: 89940.2173, val loss: 89922.7911, val mpjpe: 361.6617
[2025-10-12 15:02:14] Epoch: 45, train loss: 89816.9645, val loss: 89602.9192, val mpjpe: 361.4846
[2025-10-12 15:02:26] Epoch: 46, train loss: 89700.1173, val loss: 89494.7758, val mpjpe: 360.3635
[2025-10-12 15:02:40] Epoch: 47, train loss: 89564.3457, val loss: 89421.3817, val mpjpe: 361.3948
[2025-10-12 15:02:52] Epoch: 48, train loss: 89470.2567, val loss: 89365.4836, val mpjpe: 360.2249
[2025-10-12 15:03:05] Epoch: 49, train loss: 89430.4873, val loss: 89303.6618, val mpjpe: 359.9518
[2025-10-12 15:03:18] Epoch: 50, train loss: 89367.1909, val loss: 89297.4950, val mpjpe: 360.7075
[2025-10-12 15:03:31] Epoch: 51, train loss: 89309.0424, val loss: 89230.2624, val mpjpe: 359.4848
[2025-10-12 15:03:43] Epoch: 52, train loss: 89226.2886, val loss: 89132.3832, val mpjpe: 358.8680
[2025-10-12 15:03:56] Epoch: 53, train loss: 89156.3637, val loss: 89071.9744, val mpjpe: 359.5468
[2025-10-12 15:04:10] Epoch: 54, train loss: 89101.3885, val loss: 89108.6035, val mpjpe: 359.2774
[2025-10-12 15:04:22] Epoch: 55, train loss: 89079.9676, val loss: 89046.3438, val mpjpe: 358.1384
[2025-10-12 15:04:38] Epoch: 56, train loss: 89038.4521, val loss: 89013.1473, val mpjpe: 360.1747
[2025-10-12 15:04:53] Epoch: 57, train loss: 89009.1057, val loss: 89012.5734, val mpjpe: 357.8058
[2025-10-12 15:05:09] Epoch: 58, train loss: 88976.8059, val loss: 88975.8642, val mpjpe: 359.8612
[2025-10-12 15:05:25] Epoch: 59, train loss: 88962.1913, val loss: 88909.3143, val mpjpe: 358.9799
[2025-10-12 15:05:41] Epoch: 60, train loss: 88939.9876, val loss: 88937.0888, val mpjpe: 359.4222
[2025-10-12 15:05:55] Epoch: 61, train loss: 88911.8173, val loss: 88892.9048, val mpjpe: 359.0399
[2025-10-12 15:06:09] Epoch: 62, train loss: 88881.8599, val loss: 88906.1748, val mpjpe: 359.0964
[2025-10-12 15:06:20] Epoch: 63, train loss: 88872.9358, val loss: 88867.3222, val mpjpe: 359.1109
[2025-10-12 15:06:31] Epoch: 64, train loss: 88887.2477, val loss: 88887.6942, val mpjpe: 356.6900
[2025-10-12 15:06:42] Epoch: 65, train loss: 88890.0227, val loss: 88870.2079, val mpjpe: 357.1457
[2025-10-12 15:06:52] Epoch: 66, train loss: 88843.1377, val loss: 88812.8097, val mpjpe: 357.3491
[2025-10-12 15:07:03] Epoch: 67, train loss: 88824.5792, val loss: 88811.0071, val mpjpe: 357.7254
[2025-10-12 15:07:14] Epoch: 68, train loss: 88821.7559, val loss: 88774.7814, val mpjpe: 357.8114
[2025-10-12 15:07:25] Epoch: 69, train loss: 88788.0173, val loss: 88776.7134, val mpjpe: 357.1359
[2025-10-12 15:07:35] Epoch: 70, train loss: 88774.3474, val loss: 88773.8807, val mpjpe: 356.9859
[2025-10-12 15:07:46] Epoch: 71, train loss: 88772.3552, val loss: 88786.6258, val mpjpe: 358.1355
[2025-10-12 15:07:57] Epoch: 72, train loss: 88768.0080, val loss: 88756.6875, val mpjpe: 357.6207
[2025-10-12 15:08:08] Epoch: 73, train loss: 88756.1253, val loss: 88732.3421, val mpjpe: 356.9477
[2025-10-12 15:08:18] Epoch: 74, train loss: 88753.3844, val loss: 88728.6997, val mpjpe: 357.3125
[2025-10-12 15:08:29] Epoch: 75, train loss: 88735.8945, val loss: 88751.0730, val mpjpe: 357.8575
[2025-10-12 15:08:39] Epoch: 76, train loss: 88732.9871, val loss: 88775.5613, val mpjpe: 358.1835
[2025-10-12 15:08:49] Epoch: 77, train loss: 88744.2013, val loss: 88748.3293, val mpjpe: 357.4858
[2025-10-12 15:08:59] Epoch: 78, train loss: 88748.7315, val loss: 88714.0368, val mpjpe: 356.5855
[2025-10-12 15:09:08] Epoch: 79, train loss: 88725.8136, val loss: 88702.7942, val mpjpe: 356.7302
[2025-10-12 15:09:20] Epoch: 80, train loss: 88726.5689, val loss: 88712.7489, val mpjpe: 357.7126
[2025-10-12 15:09:30] Epoch: 81, train loss: 88705.3892, val loss: 88754.7552, val mpjpe: 356.1358
[2025-10-12 15:09:41] Epoch: 82, train loss: 88718.4803, val loss: 88734.6372, val mpjpe: 356.5924
[2025-10-12 15:09:52] Epoch: 83, train loss: 88706.7676, val loss: 88861.7355, val mpjpe: 357.7758
[2025-10-12 15:10:02] Epoch: 84, train loss: 88716.5016, val loss: 88706.5791, val mpjpe: 357.3555
[2025-10-12 15:10:13] Epoch: 85, train loss: 88708.3518, val loss: 88695.0782, val mpjpe: 356.7605
[2025-10-12 15:10:23] Epoch: 86, train loss: 88714.3727, val loss: 88690.5935, val mpjpe: 356.7802
[2025-10-12 15:10:34] Epoch: 87, train loss: 88700.6937, val loss: 88677.6444, val mpjpe: 356.9473
[2025-10-12 15:10:44] Epoch: 88, train loss: 88709.1429, val loss: 88708.1611, val mpjpe: 356.0586
[2025-10-12 15:10:55] Epoch: 89, train loss: 88689.3588, val loss: 88688.3761, val mpjpe: 356.9781
[2025-10-12 15:11:06] Epoch: 90, train loss: 88696.7576, val loss: 88690.0235, val mpjpe: 356.4309
[2025-10-12 15:11:17] Epoch: 91, train loss: 88686.5694, val loss: 88695.1576, val mpjpe: 356.5444
[2025-10-12 15:11:28] Epoch: 92, train loss: 88687.3143, val loss: 88694.8913, val mpjpe: 357.2460
[2025-10-12 15:11:41] Epoch: 93, train loss: 88685.7908, val loss: 88685.1678, val mpjpe: 357.2252
[2025-10-12 15:11:54] Epoch: 94, train loss: 88685.1714, val loss: 88707.9887, val mpjpe: 356.9009
[2025-10-12 15:12:07] Epoch: 95, train loss: 88683.6436, val loss: 88691.5167, val mpjpe: 356.8371
[2025-10-12 15:12:20] Epoch: 96, train loss: 88681.5364, val loss: 88697.6395, val mpjpe: 356.2725
[2025-10-12 15:12:33] Epoch: 97, train loss: 88681.8569, val loss: 88718.8510, val mpjpe: 357.0223
[2025-10-12 15:12:45] Epoch: 98, train loss: 88675.2636, val loss: 88673.0093, val mpjpe: 356.5292
[2025-10-12 15:12:59] Epoch: 99, train loss: 88682.6097, val loss: 88700.8332, val mpjpe: 356.3592
[2025-10-12 15:13:12] Epoch: 100, train loss: 88695.5107, val loss: 88705.9511, val mpjpe: 357.0763
[2025-10-12 15:13:25] Epoch: 101, train loss: 88667.5948, val loss: 88723.3245, val mpjpe: 358.4234
[2025-10-12 15:13:38] Epoch: 102, train loss: 88685.4026, val loss: 88699.0714, val mpjpe: 357.0486
[2025-10-12 15:13:51] Epoch: 103, train loss: 88694.7349, val loss: 88683.9263, val mpjpe: 356.1612
[2025-10-12 15:14:04] Epoch: 104, train loss: 88688.9492, val loss: 88713.6316, val mpjpe: 357.0598
[2025-10-12 15:14:17] Epoch: 105, train loss: 88678.6424, val loss: 88723.0428, val mpjpe: 357.6870
[2025-10-12 15:14:30] Epoch: 106, train loss: 88666.0283, val loss: 88710.1610, val mpjpe: 357.7515
[2025-10-12 15:14:43] Epoch: 107, train loss: 88670.2956, val loss: 88720.0430, val mpjpe: 356.3095
[2025-10-12 15:14:56] Epoch: 108, train loss: 88678.4190, val loss: 88704.6794, val mpjpe: 357.6064
[2025-10-12 15:15:10] Epoch: 109, train loss: 88692.7725, val loss: 88695.1773, val mpjpe: 357.2809
[2025-10-12 15:15:22] Epoch: 110, train loss: 88671.0383, val loss: 88714.9952, val mpjpe: 356.9375
[2025-10-12 15:15:35] Epoch: 111, train loss: 88691.8087, val loss: 88668.4301, val mpjpe: 356.7432
[2025-10-12 15:15:49] Epoch: 112, train loss: 88666.2802, val loss: 88667.6005, val mpjpe: 356.7523
[2025-10-12 15:16:02] Epoch: 113, train loss: 88666.9587, val loss: 88737.2892, val mpjpe: 356.6504
[2025-10-12 15:16:14] Epoch: 114, train loss: 88675.1735, val loss: 88688.3776, val mpjpe: 355.9392
[2025-10-12 15:16:28] Epoch: 115, train loss: 88669.6747, val loss: 88684.0157, val mpjpe: 356.4609
[2025-10-12 15:16:41] Epoch: 116, train loss: 88680.4534, val loss: 88684.0230, val mpjpe: 357.5214
[2025-10-12 15:16:54] Epoch: 117, train loss: 88688.8858, val loss: 88685.3792, val mpjpe: 356.3533
[2025-10-12 15:17:08] Epoch: 118, train loss: 88664.0908, val loss: 88701.4469, val mpjpe: 357.3338
[2025-10-12 15:17:20] Epoch: 119, train loss: 88677.2127, val loss: 88678.6673, val mpjpe: 356.7434
[2025-10-12 15:17:33] Epoch: 120, train loss: 88672.0254, val loss: 88686.6320, val mpjpe: 357.1525
[2025-10-12 15:17:47] Epoch: 121, train loss: 88667.5744, val loss: 88710.0176, val mpjpe: 356.9193
[2025-10-12 15:18:00] Epoch: 122, train loss: 88668.5501, val loss: 88697.4880, val mpjpe: 357.5097
[2025-10-12 15:18:13] Epoch: 123, train loss: 88672.7287, val loss: 88693.4874, val mpjpe: 356.1246
[2025-10-12 15:18:26] Epoch: 124, train loss: 88673.0540, val loss: 88670.4681, val mpjpe: 356.6886
[2025-10-12 15:18:39] Epoch: 125, train loss: 88664.6375, val loss: 88665.8809, val mpjpe: 356.3530
[2025-10-12 15:18:52] Epoch: 126, train loss: 88671.7352, val loss: 88676.6040, val mpjpe: 357.0974
[2025-10-12 15:19:05] Epoch: 127, train loss: 88661.8327, val loss: 88667.2553, val mpjpe: 356.7895
[2025-10-12 15:19:19] Epoch: 128, train loss: 88659.7046, val loss: 88686.9095, val mpjpe: 357.1236
[2025-10-12 15:19:32] Epoch: 129, train loss: 88660.8853, val loss: 88682.8355, val mpjpe: 357.0665
[2025-10-12 15:19:47] Epoch: 130, train loss: 88659.1922, val loss: 88682.6590, val mpjpe: 356.4497
[2025-10-12 15:20:01] Epoch: 131, train loss: 88671.3265, val loss: 88677.0527, val mpjpe: 356.0256
[2025-10-12 15:20:16] Epoch: 132, train loss: 88671.7518, val loss: 88697.3234, val mpjpe: 356.2323
[2025-10-12 15:20:47] Epoch: 133, train loss: 88665.1791, val loss: 88693.3988, val mpjpe: 356.5240
[2025-10-12 15:21:02] Epoch: 134, train loss: 88666.1157, val loss: 88673.5653, val mpjpe: 356.4327
[2025-10-12 15:21:15] Epoch: 135, train loss: 88670.1886, val loss: 88677.1590, val mpjpe: 356.0584
[2025-10-12 15:21:29] Epoch: 136, train loss: 88665.5517, val loss: 88670.4312, val mpjpe: 356.8089
[2025-10-12 15:21:42] Epoch: 137, train loss: 88670.2164, val loss: 88678.9656, val mpjpe: 356.6422
[2025-10-12 15:21:55] Epoch: 138, train loss: 88671.4925, val loss: 88679.1832, val mpjpe: 356.1328
[2025-10-12 15:22:09] Epoch: 139, train loss: 88653.7681, val loss: 88693.3833, val mpjpe: 355.9379
[2025-10-12 15:22:21] Epoch: 140, train loss: 88666.3004, val loss: 88692.1907, val mpjpe: 356.1129
[2025-10-12 15:22:35] Epoch: 141, train loss: 88660.8880, val loss: 88669.0778, val mpjpe: 356.8329
[2025-10-12 15:22:48] Epoch: 142, train loss: 88661.5995, val loss: 88685.8323, val mpjpe: 356.4076
