[2026-04-03 19:16:36] 备注: MASK消融实验, mask_ratio=0.25
[2026-04-03 19:16:36] mask_ratio=0.25, batch_size=512, lr=0.001, epochs=200, loss_func=l1, resnet_verson=resnet18, imu_generator=transformer, transformer_hidden=128, transformer_layers=2, transformer_nhead=4, transformer_dropout=0.1, use_len=60, compute_len=15, predict_len=15, stride_len=15, need_normalize=True, alpha=1, beta=1, gamma=1
[2026-04-03 19:24:54] [20260403191636] Epoch: 0, train loss1: 0.2689, train loss2: 0.6327, train loss3: 0.2794, train current mpjpe: 122.2939, train future mpjpe: 129.5123
[2026-04-03 19:24:54] [20260403191636] Epoch: 0, val loss1: 0.2160, val loss2: 0.5315, val loss3: 0.2240, val current mpjpe: 108.1129, val future mpjpe: 112.8313
[2026-04-03 19:24:54] [20260403191636] Epoch: 0, train current pixel pck: current_pck@5px: 0.0342, current_pck@10px: 0.0704, current_pck@20px: 0.1373, train future pixel pck: future_pck@5px: 0.0346, future_pck@10px: 0.0700, future_pck@20px: 0.1346
[2026-04-03 19:24:54] [20260403191636] Epoch: 0, val current pixel pck: current_pck@5px: 0.0468, current_pck@10px: 0.0935, current_pck@20px: 0.1752, val future pixel pck: future_pck@5px: 0.0485, future_pck@10px: 0.0947, future_pck@20px: 0.1728
[2026-04-03 19:24:54] [20260403191636] Epoch: 0, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 150.9128
        1       Neck  97.7577
        2  RShoulder 104.9746
        3     RElbow 114.8365
        4     RWrist 140.9413
        5  LShoulder 109.9272
        6     LElbow 106.1555
        7     LWrist 118.2429
        8     MidHip  12.7995
        9       RHip  30.0012
       10      RKnee  95.1060
       11     RAnkle 134.8583
       12       LHip  31.7128
       13      LKnee  94.4357
       14     LAnkle 122.9519
       15       REye 168.4846
       16       LEye 169.7413
       17       REar 175.0279
       18       LEar 155.2295
       19    LBigToe 159.8944
       20  LSmallToe 161.9085
       21      LHeel 128.7886
       22    RBigToe 164.8813
       23  RSmallToe 166.8221
       24      RHeel 140.9566
[2026-04-03 19:24:54] [20260403191636] Epoch: 0, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 155.8679
        1       Neck 101.1304
        2  RShoulder 105.0978
        3     RElbow 122.7980
        4     RWrist 154.7485
        5  LShoulder 107.7517
        6     LElbow 108.8268
        7     LWrist 125.0360
        8     MidHip  12.2687
        9       RHip  31.7994
       10      RKnee 100.8410
       11     RAnkle 146.4911
       12       LHip  34.9878
       13      LKnee 100.2909
       14     LAnkle 129.8070
       15       REye 178.1083
       16       LEye 182.8334
       17       REar 181.8521
       18       LEar 159.5802
       19    LBigToe 171.6401
       20  LSmallToe 177.0801
       21      LHeel 135.9732
       22    RBigToe 178.4268
       23  RSmallToe 182.2933
