[2026-04-04 19:43:01] 备注: 设备消融实验, exclude_device_idx = (3, 4)
[2026-04-04 19:43:01] exclude_device_idx=(3, 4), mask_ratio=0.25, batch_size=256, lr=0.001, epochs=200, loss_func=l1, resnet_verson=resnet18, imu_generator=transformer, transformer_hidden=128, transformer_layers=2, transformer_nhead=4, transformer_dropout=0.1, use_len=60, compute_len=15, predict_len=15, stride_len=15, need_normalize=True, alpha=1, beta=1, gamma=1
[2026-04-04 19:50:52] [20260404194301] Epoch: 0, train loss1: 0.2708, train loss2: 0.5976, train loss3: 0.2810, train current mpjpe: 119.3439, train future mpjpe: 126.8566
[2026-04-04 19:50:52] [20260404194301] Epoch: 0, val loss1: 0.2276, val loss2: 0.5030, val loss3: 0.2399, val current mpjpe: 108.3865, val future mpjpe: 116.0554
[2026-04-04 19:50:52] [20260404194301] Epoch: 0, train current pixel pck: current_pck@5px: 0.0342, current_pck@10px: 0.0693, current_pck@20px: 0.1343, train future pixel pck: future_pck@5px: 0.0345, future_pck@10px: 0.0695, future_pck@20px: 0.1332
[2026-04-04 19:50:52] [20260404194301] Epoch: 0, val current pixel pck: current_pck@5px: 0.0408, current_pck@10px: 0.0823, current_pck@20px: 0.1552, val future pixel pck: future_pck@5px: 0.0406, future_pck@10px: 0.0819, future_pck@20px: 0.1544
[2026-04-04 19:50:52] [20260404194301] Epoch: 0, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 148.0365
        1       Neck  93.8331
        2  RShoulder 100.4887
        3     RElbow 105.3745
        4     RWrist 138.7280
        5  LShoulder 102.5967
        6     LElbow  99.9584
        7     LWrist 116.6560
        8     MidHip  10.3021
        9       RHip  28.2454
       10      RKnee  95.5119
       11     RAnkle 133.0775
       12       LHip  30.2871
       13      LKnee  94.3163
       14     LAnkle 119.6960
       15       REye 163.9094
       16       LEye 168.1767
       17       REar 176.9292
       18       LEar 151.7114
       19    LBigToe 156.3602
       20  LSmallToe 160.7369
       21      LHeel 126.0855
       22    RBigToe 161.9957
       23  RSmallToe 163.1541
       24      RHeel 137.4312
[2026-04-04 19:50:52] [20260404194301] Epoch: 0, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 155.6360
        1       Neck  97.4888
        2  RShoulder 101.9086
        3     RElbow 110.9746
        4     RWrist 153.5288
        5  LShoulder 106.1348
        6     LElbow 102.7921
        7     LWrist 127.0857
        8     MidHip   9.8859
        9       RHip  30.8772
       10      RKnee 102.4226
       11     RAnkle 143.5678
       12       LHip  33.1560
       13      LKnee  99.5637
       14     LAnkle 127.8541
       15       REye 174.1773
       16       LEye 178.9235
       17       REar 179.4080
       18       LEar 157.6916
       19    LBigToe 168.8957
       20  LSmallToe 175.3612
       21      LHeel 134.8956
       22    RBigToe 174.6477
       23  RSmallToe 176.1625
       24      RHeel 148.3762
[2026-04-04 19:50:52] [20260404194301] Epoch: 0, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 140.7224
        1       Neck  82.5531
        2  RShoulder  89.5784
        3     RElbow  87.9759
        4     RWrist 128.4144
        5  LShoulder  89.7901
        6     LElbow  83.2361
        7     LWrist 106.7987
        8     MidHip   6.0194
        9       RHip  24.3728
       10      RKnee  85.0837
       11     RAnkle 120.9937
       12       LHip  26.6796
       13      LKnee  85.9896
       14     LAnkle 112.0254
       15       REye 153.1004
       16       LEye 158.0913
       17       REar 160.6425
       18       LEar 133.5922
       19    LBigToe 144.5329
       20  LSmallToe 147.6157
       21      LHeel 118.5793
       22    RBigToe 149.0146
       23  RSmallToe 147.8012
       24      RHeel 126.4586
[2026-04-04 19:50:52] [20260404194301] Epoch: 0, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 148.0377
        1       Neck  87.2066
        2  RShoulder  91.8370
        3     RElbow  95.2710
        4     RWrist 143.4931
        5  LShoulder  92.4182
        6     LElbow  88.7272
        7     LWrist 118.1841
        8     MidHip   6.1298
        9       RHip  27.1619
       10      RKnee  92.3243
       11     RAnkle 131.7589
       12       LHip  30.6616
       13      LKnee  92.1350
       14     LAnkle 118.6632
       15       REye 161.8651
       16       LEye 170.1394
       17       REar 163.9084
       18       LEar 139.3163
       19    LBigToe 154.8554
       20  LSmallToe 163.1326
       21      LHeel 127.5584
       22    RBigToe 159.2703
       23  RSmallToe 161.4320
       24      RHeel 135.8975
[2026-04-04 19:54:08] [20260404194301] Epoch: 1, train loss1: 0.2174, train loss2: 0.4981, train loss3: 0.2293, train current mpjpe: 104.3893, train future mpjpe: 111.0446
[2026-04-04 19:54:08] [20260404194301] Epoch: 1, val loss1: 0.2084, val loss2: 0.4732, val loss3: 0.2209, val current mpjpe: 99.6154, val future mpjpe: 107.9343
[2026-04-04 19:54:08] [20260404194301] Epoch: 1, train current pixel pck: current_pck@5px: 0.0483, current_pck@10px: 0.0909, current_pck@20px: 0.1678, train future pixel pck: future_pck@5px: 0.0482, future_pck@10px: 0.0900, future_pck@20px: 0.1650
[2026-04-04 19:54:08] [20260404194301] Epoch: 1, val current pixel pck: current_pck@5px: 0.0501, current_pck@10px: 0.0944, current_pck@20px: 0.1730, val future pixel pck: future_pck@5px: 0.0506, future_pck@10px: 0.0938, future_pck@20px: 0.1693
[2026-04-04 19:54:08] [20260404194301] Epoch: 1, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 139.2230
        1       Neck  79.5581
        2  RShoulder  84.9018
        3     RElbow  85.5055
        4     RWrist 123.4392
        5  LShoulder  86.6883
        6     LElbow  79.5799
        7     LWrist 102.4980
        8     MidHip   4.5183
        9       RHip  22.4850
