[2025-10-12 14:15:51] Epoch: 0, train loss: 431499.9336, val loss: 414028.2830, val mpjpe: 783.5619
[2025-10-12 14:15:53] Epoch: 1, train loss: 401169.2267, val loss: 384284.9742, val mpjpe: 764.9986
[2025-10-12 14:15:55] Epoch: 2, train loss: 372409.2264, val loss: 356907.9809, val mpjpe: 746.8309
[2025-10-12 14:15:57] Epoch: 3, train loss: 346108.1686, val loss: 331914.0141, val mpjpe: 729.1388
[2025-10-12 14:15:59] Epoch: 4, train loss: 322125.1566, val loss: 309263.8156, val mpjpe: 712.0344
[2025-10-12 14:16:01] Epoch: 5, train loss: 300397.2735, val loss: 288671.1178, val mpjpe: 695.4226
[2025-10-12 14:16:03] Epoch: 6, train loss: 280642.3871, val loss: 269971.5860, val mpjpe: 679.2917
[2025-10-12 14:16:05] Epoch: 7, train loss: 262705.5806, val loss: 252989.2902, val mpjpe: 663.6475
[2025-10-12 14:16:07] Epoch: 8, train loss: 246421.4915, val loss: 237575.6018, val mpjpe: 648.4748
[2025-10-12 14:16:09] Epoch: 9, train loss: 231658.8088, val loss: 223584.6339, val mpjpe: 633.7867
[2025-10-12 14:16:11] Epoch: 10, train loss: 218260.9471, val loss: 210923.0982, val mpjpe: 619.5798
[2025-10-12 14:16:13] Epoch: 11, train loss: 206137.9724, val loss: 199447.0199, val mpjpe: 605.8296
[2025-10-12 14:16:15] Epoch: 12, train loss: 195159.8044, val loss: 189063.7130, val mpjpe: 592.5812
[2025-10-12 14:16:17] Epoch: 13, train loss: 185236.9514, val loss: 179659.6619, val mpjpe: 579.7962
[2025-10-12 14:16:19] Epoch: 14, train loss: 176261.4479, val loss: 171158.7666, val mpjpe: 567.5048
[2025-10-12 14:16:21] Epoch: 15, train loss: 168154.4718, val loss: 163480.2225, val mpjpe: 555.7106
[2025-10-12 14:16:23] Epoch: 16, train loss: 160824.4795, val loss: 156554.2503, val mpjpe: 544.3607
[2025-10-12 14:16:25] Epoch: 17, train loss: 154219.0151, val loss: 150294.5349, val mpjpe: 533.4934
[2025-10-12 14:16:27] Epoch: 18, train loss: 148257.0563, val loss: 144640.3106, val mpjpe: 523.0838
[2025-10-12 14:16:28] Epoch: 19, train loss: 142879.1177, val loss: 139536.8497, val mpjpe: 513.1400
[2025-10-12 14:16:30] Epoch: 20, train loss: 138031.4982, val loss: 134929.3776, val mpjpe: 503.6222
[2025-10-12 14:16:32] Epoch: 21, train loss: 133657.1861, val loss: 130785.0356, val mpjpe: 494.5919
[2025-10-12 14:16:34] Epoch: 22, train loss: 129721.8772, val loss: 127043.4194, val mpjpe: 485.9826
[2025-10-12 14:16:36] Epoch: 23, train loss: 126173.6045, val loss: 123678.6884, val mpjpe: 477.8141
[2025-10-12 14:16:38] Epoch: 24, train loss: 122984.0014, val loss: 120641.0498, val mpjpe: 470.0624
[2025-10-12 14:16:40] Epoch: 25, train loss: 120114.8941, val loss: 117897.1221, val mpjpe: 462.6779
[2025-10-12 14:16:42] Epoch: 26, train loss: 117528.9932, val loss: 115437.2683, val mpjpe: 455.7373
[2025-10-12 14:16:44] Epoch: 27, train loss: 115210.2409, val loss: 113224.1413, val mpjpe: 449.1915
[2025-10-12 14:16:46] Epoch: 28, train loss: 113121.5358, val loss: 111233.6889, val mpjpe: 443.0141
[2025-10-12 14:16:48] Epoch: 29, train loss: 111248.7381, val loss: 109446.4594, val mpjpe: 437.2108
[2025-10-12 14:16:50] Epoch: 30, train loss: 109570.5008, val loss: 107835.3058, val mpjpe: 431.7297
[2025-10-12 14:16:53] Epoch: 31, train loss: 108060.4783, val loss: 106396.8013, val mpjpe: 426.6392
[2025-10-12 14:16:55] Epoch: 32, train loss: 106710.4322, val loss: 105097.7972, val mpjpe: 421.8203
[2025-10-12 14:16:56] Epoch: 33, train loss: 105497.6281, val loss: 103935.9137, val mpjpe: 417.3398
[2025-10-12 14:16:58] Epoch: 34, train loss: 104413.6833, val loss: 102900.6468, val mpjpe: 413.2020
[2025-10-12 14:17:00] Epoch: 35, train loss: 103445.5727, val loss: 101969.4908, val mpjpe: 409.3314
[2025-10-12 14:17:02] Epoch: 36, train loss: 102578.7485, val loss: 101135.1538, val mpjpe: 405.7519
[2025-10-12 14:17:04] Epoch: 37, train loss: 101803.8057, val loss: 100389.9339, val mpjpe: 402.4309
[2025-10-12 14:17:06] Epoch: 38, train loss: 101113.3889, val loss: 99726.9769, val mpjpe: 399.3834
[2025-10-12 14:17:08] Epoch: 39, train loss: 100498.4037, val loss: 99128.8706, val mpjpe: 396.5362
[2025-10-12 14:17:10] Epoch: 40, train loss: 99947.4997, val loss: 98606.6780, val mpjpe: 393.9816
[2025-10-12 14:17:12] Epoch: 41, train loss: 99460.2594, val loss: 98132.1366, val mpjpe: 391.5874
