[2025-10-12 15:38:35] Epoch: 0, train loss: 210802.9557, val loss: 80243.9455, val mpjpe: 331.9282
[2025-10-12 15:38:47] Epoch: 1, train loss: 61891.3325, val loss: 63006.6586, val mpjpe: 290.4377
[2025-10-12 15:38:59] Epoch: 2, train loss: 43585.5705, val loss: 42139.3490, val mpjpe: 203.9288
[2025-10-12 15:39:12] Epoch: 3, train loss: 33839.6307, val loss: 33549.3103, val mpjpe: 174.8680
[2025-10-12 15:39:24] Epoch: 4, train loss: 30236.6180, val loss: 29782.7375, val mpjpe: 152.5988
[2025-10-12 15:39:37] Epoch: 5, train loss: 28119.8190, val loss: 27308.8936, val mpjpe: 142.4118
[2025-10-12 15:39:50] Epoch: 6, train loss: 26079.2841, val loss: 25053.2192, val mpjpe: 128.6463
[2025-10-12 15:40:03] Epoch: 7, train loss: 25680.0774, val loss: 30797.8673, val mpjpe: 150.6160
[2025-10-12 15:40:16] Epoch: 8, train loss: 24388.5766, val loss: 25428.5722, val mpjpe: 134.5348
[2025-10-12 15:40:28] Epoch: 9, train loss: 23511.6746, val loss: 22854.4622, val mpjpe: 120.6127
[2025-10-12 15:40:41] Epoch: 10, train loss: 22864.7068, val loss: 24518.6009, val mpjpe: 132.2091
[2025-10-12 15:40:54] Epoch: 11, train loss: 21976.9180, val loss: 22692.9336, val mpjpe: 120.7197
[2025-10-12 15:41:06] Epoch: 12, train loss: 21917.8700, val loss: 21471.2514, val mpjpe: 116.3869
[2025-10-12 15:41:19] Epoch: 13, train loss: 21021.3621, val loss: 20625.0464, val mpjpe: 114.1126
[2025-10-12 15:41:32] Epoch: 14, train loss: 20078.9804, val loss: 22208.4910, val mpjpe: 117.2943
[2025-10-12 15:41:44] Epoch: 15, train loss: 19453.8241, val loss: 20655.0674, val mpjpe: 111.7229
[2025-10-12 15:41:57] Epoch: 16, train loss: 19262.0013, val loss: 18820.6499, val mpjpe: 108.1372
[2025-10-12 15:42:10] Epoch: 17, train loss: 18470.3896, val loss: 21799.7303, val mpjpe: 113.7641
[2025-10-12 15:42:23] Epoch: 18, train loss: 18480.1489, val loss: 19624.8260, val mpjpe: 108.5387
