[2025-10-12 21:25:08] Epoch: 0, train loss: 91789.9149, val loss: 37945.0399, val mpjpe: 179.7586
[2025-10-12 21:26:03] Epoch: 1, train loss: 30718.3611, val loss: 32137.3287, val mpjpe: 155.1147
[2025-10-12 21:26:58] Epoch: 2, train loss: 27091.6378, val loss: 26699.6358, val mpjpe: 137.2780
[2025-10-12 21:27:52] Epoch: 3, train loss: 25960.5361, val loss: 25961.1875, val mpjpe: 138.0034
[2025-10-12 21:28:46] Epoch: 4, train loss: 25641.6563, val loss: 25388.1459, val mpjpe: 128.4683
[2025-10-12 21:29:40] Epoch: 5, train loss: 24238.9965, val loss: 25577.0291, val mpjpe: 133.2324
[2025-10-12 21:30:36] Epoch: 6, train loss: 23798.8445, val loss: 32794.5768, val mpjpe: 155.6005
[2025-10-12 21:31:31] Epoch: 7, train loss: 23733.2552, val loss: 25685.5162, val mpjpe: 132.2680
[2025-10-12 21:32:25] Epoch: 8, train loss: 22757.7047, val loss: 24377.6081, val mpjpe: 129.6745
[2025-10-12 21:33:19] Epoch: 9, train loss: 22597.6982, val loss: 24834.4295, val mpjpe: 127.7373
[2025-10-12 21:34:15] Epoch: 10, train loss: 22089.2129, val loss: 26491.3607, val mpjpe: 129.7201
[2025-10-12 21:35:10] Epoch: 11, train loss: 21593.8920, val loss: 24636.5373, val mpjpe: 122.8395
[2025-10-12 21:36:05] Epoch: 12, train loss: 21117.3643, val loss: 23082.2175, val mpjpe: 117.6014
[2025-10-12 21:36:59] Epoch: 13, train loss: 21018.7984, val loss: 24373.3032, val mpjpe: 120.8193
[2025-10-12 21:37:54] Epoch: 14, train loss: 20262.7566, val loss: 22422.6676, val mpjpe: 119.7079
[2025-10-12 21:38:49] Epoch: 15, train loss: 20155.1112, val loss: 22699.2712, val mpjpe: 116.8634
[2025-10-12 21:39:42] Epoch: 16, train loss: 19741.5460, val loss: 22906.4964, val mpjpe: 116.9282
[2025-10-12 21:40:36] Epoch: 17, train loss: 19335.1444, val loss: 23723.6400, val mpjpe: 115.9788
[2025-10-12 21:41:29] Epoch: 18, train loss: 19270.7098, val loss: 22985.5030, val mpjpe: 117.0576
[2025-10-12 21:42:23] Epoch: 19, train loss: 18576.8468, val loss: 20588.9947, val mpjpe: 110.0896
[2025-10-12 21:43:18] Epoch: 20, train loss: 18587.1693, val loss: 21098.3142, val mpjpe: 112.5144
[2025-10-12 21:44:12] Epoch: 21, train loss: 18017.7960, val loss: 20527.4137, val mpjpe: 109.8966
[2025-10-12 21:45:07] Epoch: 22, train loss: 17779.3839, val loss: 20747.2779, val mpjpe: 108.8726
[2025-10-12 21:46:04] Epoch: 23, train loss: 17580.3253, val loss: 20732.7337, val mpjpe: 109.8707
[2025-10-12 21:47:00] Epoch: 24, train loss: 17820.9504, val loss: 20794.6151, val mpjpe: 108.0943
[2025-10-12 21:47:54] Epoch: 25, train loss: 17197.6093, val loss: 20874.1244, val mpjpe: 108.9947
[2025-10-12 21:48:46] Epoch: 26, train loss: 16891.7388, val loss: 20126.9896, val mpjpe: 109.8298
[2025-10-12 21:49:05] Epoch: 27, train loss: 17012.8148, val loss: 20283.5937, val mpjpe: 106.2286
[2025-10-12 21:49:25] Epoch: 28, train loss: 16274.8118, val loss: 21224.5925, val mpjpe: 110.3787
[2025-10-12 21:49:46] Epoch: 29, train loss: 16481.0558, val loss: 20816.4514, val mpjpe: 105.7600
[2025-10-12 21:50:05] Epoch: 30, train loss: 16088.7587, val loss: 19499.3728, val mpjpe: 102.7639
[2025-10-12 21:50:24] Epoch: 31, train loss: 15794.6826, val loss: 20375.9859, val mpjpe: 104.0664
[2025-10-12 21:50:44] Epoch: 32, train loss: 16023.5168, val loss: 21291.2247, val mpjpe: 109.7808
[2025-10-12 21:51:03] Epoch: 33, train loss: 15343.1922, val loss: 19265.1103, val mpjpe: 101.4401
[2025-10-12 21:51:24] Epoch: 34, train loss: 15118.2746, val loss: 19629.1335, val mpjpe: 103.5030
[2025-10-12 21:51:44] Epoch: 35, train loss: 15169.3811, val loss: 19122.2701, val mpjpe: 102.0178
[2025-10-12 21:52:04] Epoch: 36, train loss: 14931.9437, val loss: 19993.7589, val mpjpe: 105.5353
[2025-10-12 21:52:23] Epoch: 37, train loss: 14782.2109, val loss: 18775.4575, val mpjpe: 101.5284
[2025-10-12 21:52:43] Epoch: 38, train loss: 14467.4664, val loss: 18883.1997, val mpjpe: 103.2302
[2025-10-12 21:53:03] Epoch: 39, train loss: 14177.9792, val loss: 19383.3511, val mpjpe: 104.2820
[2025-10-12 21:53:23] Epoch: 40, train loss: 14556.4606, val loss: 19268.7460, val mpjpe: 100.3547
[2025-10-12 21:53:42] Epoch: 41, train loss: 14721.2785, val loss: 19622.3155, val mpjpe: 100.8052
[2025-10-12 21:54:03] Epoch: 42, train loss: 14459.0044, val loss: 18603.1317, val mpjpe: 101.0756
[2025-10-12 21:54:23] Epoch: 43, train loss: 14133.2025, val loss: 19152.9037, val mpjpe: 102.4061
[2025-10-12 21:54:42] Epoch: 44, train loss: 13885.6347, val loss: 19568.3839, val mpjpe: 102.4981
[2025-10-12 21:55:02] Epoch: 45, train loss: 13552.4132, val loss: 19026.2649, val mpjpe: 99.8045
[2025-10-12 21:55:21] Epoch: 46, train loss: 13451.2552, val loss: 19157.8193, val mpjpe: 101.2661
[2025-10-12 21:55:40] Epoch: 47, train loss: 13619.1579, val loss: 18037.7097, val mpjpe: 98.4723
[2025-10-12 21:56:01] Epoch: 48, train loss: 13178.2392, val loss: 19142.5847, val mpjpe: 98.9762
[2025-10-12 21:56:20] Epoch: 49, train loss: 13857.9036, val loss: 19209.8410, val mpjpe: 99.1453
[2025-10-12 21:56:39] Epoch: 50, train loss: 13120.1202, val loss: 18548.6843, val mpjpe: 97.0976
[2025-10-12 21:56:58] Epoch: 51, train loss: 13043.9690, val loss: 18405.7177, val mpjpe: 96.2604
[2025-10-12 21:57:18] Epoch: 52, train loss: 14425.1050, val loss: 19610.1058, val mpjpe: 105.3848
[2025-10-12 21:57:39] Epoch: 53, train loss: 13140.3255, val loss: 18816.2325, val mpjpe: 98.2007
[2025-10-12 21:57:58] Epoch: 54, train loss: 12916.1879, val loss: 18732.7877, val mpjpe: 98.6046
[2025-10-12 21:58:17] Epoch: 55, train loss: 12427.3703, val loss: 18082.1827, val mpjpe: 96.3772
[2025-10-12 21:58:36] Epoch: 56, train loss: 12129.4288, val loss: 18356.1477, val mpjpe: 95.5962
[2025-10-12 21:58:57] Epoch: 57, train loss: 12166.8033, val loss: 17901.2297, val mpjpe: 95.4372
[2025-10-12 21:59:16] Epoch: 58, train loss: 12006.7848, val loss: 18369.0269, val mpjpe: 96.7069
[2025-10-12 21:59:36] Epoch: 59, train loss: 11999.1711, val loss: 19238.7455, val mpjpe: 101.1245
[2025-10-12 21:59:55] Epoch: 60, train loss: 11953.3582, val loss: 18952.4293, val mpjpe: 97.9580
[2025-10-12 22:00:15] Epoch: 61, train loss: 12226.4200, val loss: 18394.5518, val mpjpe: 98.0977
[2025-10-12 22:00:35] Epoch: 62, train loss: 12359.7347, val loss: 19153.4478, val mpjpe: 98.4114
[2025-10-12 22:00:55] Epoch: 63, train loss: 12352.1721, val loss: 19525.3524, val mpjpe: 103.3953
[2025-10-12 22:01:16] Epoch: 64, train loss: 12847.7263, val loss: 18297.8442, val mpjpe: 97.5502
[2025-10-12 22:01:36] Epoch: 65, train loss: 12119.1985, val loss: 18257.2606, val mpjpe: 95.4178
[2025-10-12 22:01:58] Epoch: 66, train loss: 11803.9818, val loss: 19137.1415, val mpjpe: 101.6736
[2025-10-12 22:02:16] Epoch: 67, train loss: 11705.1204, val loss: 18924.1345, val mpjpe: 96.2009
[2025-10-12 22:02:37] Epoch: 68, train loss: 12160.5090, val loss: 18580.6145, val mpjpe: 99.7556
[2025-10-12 22:02:57] Epoch: 69, train loss: 11996.2486, val loss: 20597.6211, val mpjpe: 105.1253
[2025-10-12 22:03:18] Epoch: 70, train loss: 12064.5234, val loss: 18188.7236, val mpjpe: 95.8365
[2025-10-12 22:03:37] Epoch: 71, train loss: 11497.1737, val loss: 18425.2324, val mpjpe: 93.9277
[2025-10-12 22:03:58] Epoch: 72, train loss: 11679.5262, val loss: 18518.4171, val mpjpe: 96.6592
[2025-10-12 22:04:18] Epoch: 73, train loss: 11025.5551, val loss: 18501.0045, val mpjpe: 95.0336
[2025-10-12 22:04:36] Epoch: 74, train loss: 11343.8760, val loss: 18880.3667, val mpjpe: 94.5962
[2025-10-12 22:04:57] Epoch: 75, train loss: 11300.4333, val loss: 19220.5417, val mpjpe: 99.8761
[2025-10-12 22:05:17] Epoch: 76, train loss: 11130.2131, val loss: 18726.9518, val mpjpe: 97.5822
[2025-10-12 22:05:37] Epoch: 77, train loss: 12197.1858, val loss: 18155.8125, val mpjpe: 94.0733
[2025-10-12 22:05:56] Epoch: 78, train loss: 10793.9026, val loss: 17745.5204, val mpjpe: 93.2971
[2025-10-12 22:06:17] Epoch: 79, train loss: 10672.0611, val loss: 17914.1908, val mpjpe: 93.4403
