[2025-10-12 14:25:45] Epoch: 0, train loss: 422786.1626, val loss: 405008.9354, val mpjpe: 780.4457
[2025-10-12 14:25:50] Epoch: 1, train loss: 380915.2185, val loss: 351692.5804, val mpjpe: 745.4822
[2025-10-12 14:25:55] Epoch: 2, train loss: 318700.5209, val loss: 281413.4057, val mpjpe: 692.5600
[2025-10-12 14:26:00] Epoch: 3, train loss: 247236.1718, val loss: 211307.7458, val mpjpe: 626.1077
[2025-10-12 14:26:05] Epoch: 4, train loss: 185132.2780, val loss: 160477.2014, val mpjpe: 557.0624
[2025-10-12 14:26:11] Epoch: 5, train loss: 147232.2374, val loss: 136614.3038, val mpjpe: 501.4125
[2025-10-12 14:26:16] Epoch: 6, train loss: 132583.2093, val loss: 129649.6390, val mpjpe: 468.5245
[2025-10-12 14:26:22] Epoch: 7, train loss: 128791.8070, val loss: 128024.1326, val mpjpe: 456.3144
[2025-10-12 14:26:27] Epoch: 8, train loss: 127916.0747, val loss: 127679.1020, val mpjpe: 452.4183
[2025-10-12 14:26:32] Epoch: 9, train loss: 127743.5354, val loss: 127622.1029, val mpjpe: 450.4264
[2025-10-12 14:26:38] Epoch: 10, train loss: 127722.1056, val loss: 127617.3404, val mpjpe: 450.0889
[2025-10-12 14:26:43] Epoch: 11, train loss: 127720.3882, val loss: 127618.0600, val mpjpe: 450.1933
[2025-10-12 14:26:49] Epoch: 12, train loss: 127720.3481, val loss: 127618.0845, val mpjpe: 450.1937
[2025-10-12 14:26:54] Epoch: 13, train loss: 127721.9486, val loss: 127617.5790, val mpjpe: 450.1179
[2025-10-12 14:26:59] Epoch: 14, train loss: 127721.2301, val loss: 127618.6805, val mpjpe: 450.2647
[2025-10-12 14:27:04] Epoch: 15, train loss: 127721.1914, val loss: 127619.6614, val mpjpe: 450.3703
[2025-10-12 14:27:09] Epoch: 16, train loss: 127722.2523, val loss: 127621.0823, val mpjpe: 450.5108
[2025-10-12 14:27:15] Epoch: 17, train loss: 127722.7000, val loss: 127617.3661, val mpjpe: 450.1037
[2025-10-12 14:27:21] Epoch: 18, train loss: 127722.4514, val loss: 127622.0404, val mpjpe: 450.5815
[2025-10-12 14:27:26] Epoch: 19, train loss: 127723.5996, val loss: 127617.9925, val mpjpe: 450.1847
[2025-10-12 14:27:31] Epoch: 20, train loss: 127720.3372, val loss: 127620.5243, val mpjpe: 450.4401
[2025-10-12 14:27:36] Epoch: 21, train loss: 127721.7572, val loss: 127620.1801, val mpjpe: 450.4233
[2025-10-12 14:27:41] Epoch: 22, train loss: 127720.5299, val loss: 127617.0310, val mpjpe: 450.0575
[2025-10-12 14:27:46] Epoch: 23, train loss: 127720.2858, val loss: 127619.9366, val mpjpe: 450.3769
[2025-10-12 14:27:52] Epoch: 24, train loss: 127720.4429, val loss: 127616.6753, val mpjpe: 450.0008
[2025-10-12 14:27:57] Epoch: 25, train loss: 127720.4346, val loss: 127620.3977, val mpjpe: 450.4429
[2025-10-12 14:28:03] Epoch: 26, train loss: 127722.0667, val loss: 127618.9238, val mpjpe: 450.2833
[2025-10-12 14:28:07] Epoch: 27, train loss: 127719.9701, val loss: 127618.3649, val mpjpe: 450.2143
[2025-10-12 14:28:12] Epoch: 28, train loss: 127720.9709, val loss: 127619.9104, val mpjpe: 450.3777
[2025-10-12 14:28:17] Epoch: 29, train loss: 127719.9574, val loss: 127617.0292, val mpjpe: 450.0591
[2025-10-12 14:28:22] Epoch: 30, train loss: 127720.5133, val loss: 127619.0031, val mpjpe: 450.2836
[2025-10-12 14:28:27] Epoch: 31, train loss: 127720.5706, val loss: 127617.4029, val mpjpe: 450.1096
[2025-10-12 14:28:32] Epoch: 32, train loss: 127720.6561, val loss: 127620.8122, val mpjpe: 450.4468
[2025-10-12 14:28:37] Epoch: 33, train loss: 127721.9107, val loss: 127615.9629, val mpjpe: 449.8847
[2025-10-12 14:28:43] Epoch: 34, train loss: 127720.3222, val loss: 127621.7851, val mpjpe: 450.5558
[2025-10-12 14:28:48] Epoch: 35, train loss: 127721.8452, val loss: 127618.0312, val mpjpe: 450.1874
[2025-10-12 14:28:53] Epoch: 36, train loss: 127720.4784, val loss: 127618.1655, val mpjpe: 450.1804
[2025-10-12 14:28:59] Epoch: 37, train loss: 127722.4486, val loss: 127618.1981, val mpjpe: 450.2085
[2025-10-12 14:29:05] Epoch: 38, train loss: 127721.2042, val loss: 127616.7988, val mpjpe: 450.0223
[2025-10-12 14:29:11] Epoch: 39, train loss: 127721.6609, val loss: 127619.7252, val mpjpe: 450.3632
[2025-10-12 14:29:17] Epoch: 40, train loss: 127719.9973, val loss: 127618.0358, val mpjpe: 450.1830
[2025-10-12 14:29:23] Epoch: 41, train loss: 127723.0421, val loss: 127615.7773, val mpjpe: 449.8695
[2025-10-12 14:29:30] Epoch: 42, train loss: 127719.0041, val loss: 127618.3394, val mpjpe: 450.2105
[2025-10-12 14:29:37] Epoch: 43, train loss: 127722.2226, val loss: 127617.6767, val mpjpe: 450.1143
[2025-10-12 14:29:43] Epoch: 44, train loss: 127719.1271, val loss: 127617.8788, val mpjpe: 450.1574
[2025-10-12 14:29:50] Epoch: 45, train loss: 127720.5912, val loss: 127617.1220, val mpjpe: 450.0450
[2025-10-12 14:29:56] Epoch: 46, train loss: 127719.5094, val loss: 127617.5263, val mpjpe: 450.1242
[2025-10-12 14:30:02] Epoch: 47, train loss: 127723.2045, val loss: 127619.9629, val mpjpe: 450.3918
[2025-10-12 14:30:09] Epoch: 48, train loss: 127722.0078, val loss: 127615.3049, val mpjpe: 449.6766
[2025-10-12 14:30:15] Epoch: 49, train loss: 127720.5476, val loss: 127622.4532, val mpjpe: 450.6139
[2025-10-12 14:30:22] Epoch: 50, train loss: 127721.6187, val loss: 127618.1549, val mpjpe: 450.1973
[2025-10-12 14:30:28] Epoch: 51, train loss: 127721.1481, val loss: 127617.2312, val mpjpe: 450.0467
[2025-10-12 14:30:35] Epoch: 52, train loss: 127725.8453, val loss: 127617.1722, val mpjpe: 450.0760
[2025-10-12 14:30:43] Epoch: 53, train loss: 127720.2746, val loss: 127615.6279, val mpjpe: 449.7377
[2025-10-12 14:30:50] Epoch: 54, train loss: 127720.0626, val loss: 127622.8315, val mpjpe: 450.6541
[2025-10-12 14:30:56] Epoch: 55, train loss: 127720.7281, val loss: 127617.2096, val mpjpe: 450.0759
[2025-10-12 14:31:02] Epoch: 56, train loss: 127720.6644, val loss: 127616.5531, val mpjpe: 449.9723
[2025-10-12 14:31:09] Epoch: 57, train loss: 127720.3858, val loss: 127621.8139, val mpjpe: 450.5571
[2025-10-12 14:31:16] Epoch: 58, train loss: 127720.2765, val loss: 127617.9540, val mpjpe: 450.1689
[2025-10-12 14:31:23] Epoch: 59, train loss: 127724.0307, val loss: 127619.5987, val mpjpe: 450.3622
[2025-10-12 14:31:29] Epoch: 60, train loss: 127720.4618, val loss: 127615.4746, val mpjpe: 449.7068
