Comment: sota, cross person, val_person_id = 10
Params: hidden_dim = 128, num_layers = 2, dropout = 0.3, window_size = 250, stride = 25, batch_size = 512, mask_ratio = 0.15 lr = 0.001, weight_decay = 0.0001, num_epochs = 150 alpha = 10, beta = 0.001, gamma = 1 
Train y1 count: Counter({1: 8421, 20: 6462, 7: 6171, 30: 5786, 0: 4991, 5: 4878, 6: 4749, 8: 4712, 22: 4269, 25: 4267, 27: 3519, 11: 3058, 13: 2949, 17: 2874, 9: 2586, 3: 2498, 19: 2342, 2: 2330, 14: 2242, 16: 2234, 4: 2216, 23: 2008, 18: 1998, 26: 1972, 10: 1816, 24: 1782, 12: 1686, 15: 1676, 21: 1596, 28: 1508, 29: 1119, 31: 1038, 32: 475, 33: 162})
Train y2 count: Counter({1: 8236, 20: 6377, 7: 6106, 30: 5796, 0: 5081, 5: 5038, 6: 4954, 8: 4712, 25: 4452, 22: 4294, 27: 3524, 13: 3044, 11: 2998, 17: 2834, 3: 2538, 9: 2391, 2: 2390, 4: 2316, 19: 2262, 16: 2214, 14: 2202, 23: 2058, 26: 1952, 10: 1836, 24: 1827, 18: 1768, 12: 1666, 21: 1591, 15: 1556, 28: 1548, 31: 1103, 29: 1044, 32: 490, 33: 192})
Val y1 count: Counter({1: 636, 7: 484, 6: 434, 0: 400, 22: 374, 20: 370, 30: 346, 8: 336, 25: 328, 5: 306, 13: 228, 11: 206, 17: 202, 3: 186, 9: 184, 14: 164, 4: 162, 12: 160, 21: 159, 10: 148, 23: 144, 27: 132, 28: 130, 24: 129, 2: 114, 19: 110, 15: 108, 31: 100, 29: 93, 26: 90, 16: 74, 18: 32})
Val y2 count: Counter({1: 616, 7: 484, 6: 454, 22: 424, 0: 400, 30: 366, 20: 330, 25: 328, 5: 326, 8: 316, 13: 248, 11: 206, 3: 186, 17: 182, 21: 174, 9: 169, 14: 164, 4: 162, 12: 160, 10: 148, 24: 144, 27: 132, 28: 130, 19: 130, 23: 129, 2: 114, 15: 108, 26: 90, 31: 85, 29: 78, 16: 74, 18: 12})
y1 class weights: tensor([0.3180, 0.1885, 0.6811, 0.6353, 0.7162, 0.3253, 0.3342, 0.2572, 0.3368,
        0.6137, 0.8739, 0.5190, 0.9413, 0.5382, 0.7079, 0.9469, 0.7104, 0.5522,
        0.7943, 0.6776, 0.2456, 0.9944, 0.3718, 0.7904, 0.8906, 0.3719, 0.8048,
        0.4510, 1.0524, 1.4183, 0.2743, 1.5289, 3.3411, 9.7965])
y2 class weights: tensor([0.3268, 0.2016, 0.6947, 0.6542, 0.7169, 0.3296, 0.3352, 0.2719, 0.3524,
        0.6944, 0.9043, 0.5538, 0.9966, 0.5455, 0.7540, 1.0671, 0.7499, 0.5859,
        0.9391, 0.7340, 0.2604, 1.0436, 0.3867, 0.8068, 0.9088, 0.3729, 0.8506,
        0.4712, 1.0726, 1.5904, 0.2865, 1.5053, 3.3885, 8.6478])
y1 + y2 class weights: tensor([0.3230, 0.1953, 0.6892, 0.6460, 0.7178, 0.3281, 0.3353, 0.2650, 0.3452,
        0.6536, 0.8908, 0.5372, 0.9705, 0.5428, 0.7320, 1.0066, 0.7314, 0.5699,
        0.8638, 0.7066, 0.2534, 1.0208, 0.3799, 0.8001, 0.9014, 0.3731, 0.8291,
        0.4619, 1.0645, 1.5040, 0.2809, 1.5195, 3.3712, 9.1899])
Epoch: 0, train loss: 27.4465, train loss1: 2.3247, train loss2: 771.9661, train loss3: 3.4272, train acc1: 0.3282, train acc2: 0.0704
Epoch: 0, val loss: 784.6287, val loss1: 1.6268, val loss2: 779.6530, val loss3: 3.3490, val acc1: 0.4871, val acc2: 0.0871
Epoch: 1, train loss: 18.5608, train loss1: 1.4409, train loss2: 772.2929, train loss3: 3.3798, train acc1: 0.5532, train acc2: 0.0781
Epoch: 1, val loss: 784.3850, val loss1: 1.2843, val loss2: 779.7725, val loss3: 3.3282, val acc1: 0.5876, val acc2: 0.0871
Epoch: 2, train loss: 14.8597, train loss1: 1.0747, train loss2: 772.4265, train loss3: 3.3400, train acc1: 0.6627, train acc2: 0.0905
Epoch: 2, val loss: 784.5736, val loss1: 1.1434, val loss2: 780.2498, val loss3: 3.1804, val acc1: 0.6478, val acc2: 0.1064
Epoch: 3, train loss: 12.6139, train loss1: 0.8640, train loss2: 772.6038, train loss3: 3.2015, train acc1: 0.7284, train acc2: 0.1087
Epoch: 3, val loss: 784.0630, val loss1: 1.0570, val loss2: 779.8781, val loss3: 3.1279, val acc1: 0.6824, val acc2: 0.1219
Epoch: 4, train loss: 11.3129, train loss1: 0.7339, train loss2: 772.3383, train loss3: 3.2016, train acc1: 0.7681, train acc2: 0.1053
Epoch: 4, val loss: 783.7362, val loss1: 1.0122, val loss2: 779.5590, val loss3: 3.1651, val acc1: 0.7025, val acc2: 0.1127
Epoch: 5, train loss: 10.3096, train loss1: 0.6327, train loss2: 772.2432, train loss3: 3.2106, train acc1: 0.7994, train acc2: 0.1014
Epoch: 5, val loss: 783.6841, val loss1: 1.0353, val loss2: 779.4572, val loss3: 3.1916, val acc1: 0.7053, val acc2: 0.1119
Epoch: 6, train loss: 11.3607, train loss1: 0.7371, train loss2: 772.2510, train loss3: 3.2177, train acc1: 0.7685, train acc2: 0.1072
Epoch: 6, val loss: 783.8132, val loss1: 1.0436, val loss2: 779.6580, val loss3: 3.1116, val acc1: 0.6903, val acc2: 0.1007
Epoch: 7, train loss: 9.7001, train loss1: 0.5779, train loss2: 772.2306, train loss3: 3.1493, train acc1: 0.8168, train acc2: 0.1176
Epoch: 7, val loss: 783.6432, val loss1: 1.0392, val loss2: 779.5280, val loss3: 3.0760, val acc1: 0.6998, val acc2: 0.1115
Epoch: 8, train loss: 9.0058, train loss1: 0.5080, train loss2: 772.1803, train loss3: 3.1534, train acc1: 0.8362, train acc2: 0.1158
Epoch: 8, val loss: 783.5870, val loss1: 1.0438, val loss2: 779.4416, val loss3: 3.1017, val acc1: 0.7052, val acc2: 0.1079
Epoch: 9, train loss: 8.5558, train loss1: 0.4626, train loss2: 772.1166, train loss3: 3.1580, train acc1: 0.8501, train acc2: 0.1142
Epoch: 9, val loss: 783.5452, val loss1: 1.0076, val loss2: 779.4164, val loss3: 3.1213, val acc1: 0.7159, val acc2: 0.0952
Epoch: 10, train loss: 8.2680, train loss1: 0.4328, train loss2: 772.0939, train loss3: 3.1679, train acc1: 0.8599, train acc2: 0.1085
Epoch: 10, val loss: 783.4403, val loss1: 1.0186, val loss2: 779.3248, val loss3: 3.0969, val acc1: 0.7232, val acc2: 0.1088
Epoch: 11, train loss: 7.9995, train loss1: 0.4072, train loss2: 772.0596, train loss3: 3.1555, train acc1: 0.8661, train acc2: 0.1120
Epoch: 11, val loss: 783.4377, val loss1: 1.0475, val loss2: 779.2968, val loss3: 3.0934, val acc1: 0.7128, val acc2: 0.1092
Epoch: 12, train loss: 7.7515, train loss1: 0.3820, train loss2: 772.0256, train loss3: 3.1592, train acc1: 0.8738, train acc2: 0.1095
Epoch: 12, val loss: 783.3621, val loss1: 1.0219, val loss2: 779.2270, val loss3: 3.1133, val acc1: 0.7315, val acc2: 0.1062
Epoch: 13, train loss: 7.5519, train loss1: 0.3602, train loss2: 772.0318, train loss3: 3.1778, train acc1: 0.8800, train acc2: 0.1008
Epoch: 13, val loss: 783.4068, val loss1: 1.0578, val loss2: 779.2225, val loss3: 3.1264, val acc1: 0.7217, val acc2: 0.1027
Epoch: 14, train loss: 7.3658, train loss1: 0.3440, train loss2: 771.9464, train loss3: 3.1537, train acc1: 0.8854, train acc2: 0.1155
Epoch: 14, val loss: 783.3794, val loss1: 1.0865, val loss2: 779.1546, val loss3: 3.1383, val acc1: 0.7172, val acc2: 0.1071
Epoch: 15, train loss: 7.1604, train loss1: 0.3221, train loss2: 771.9025, train loss3: 3.1674, train acc1: 0.8926, train acc2: 0.1057
Epoch: 15, val loss: 783.3876, val loss1: 1.1443, val loss2: 779.1148, val loss3: 3.1285, val acc1: 0.7181, val acc2: 0.1034
Epoch: 16, train loss: 7.0303, train loss1: 0.3100, train loss2: 771.8680, train loss3: 3.1584, train acc1: 0.8957, train acc2: 0.1071
Epoch: 16, val loss: 783.2704, val loss1: 1.0902, val loss2: 779.0626, val loss3: 3.1176, val acc1: 0.7215, val acc2: 0.1112
Epoch: 17, train loss: 6.8611, train loss1: 0.2932, train loss2: 771.8315, train loss3: 3.1568, train acc1: 0.9012, train acc2: 0.1072
Epoch: 17, val loss: 783.3595, val loss1: 1.1573, val loss2: 779.0631, val loss3: 3.1390, val acc1: 0.7249, val acc2: 0.1030
Epoch: 18, train loss: 6.7161, train loss1: 0.2782, train loss2: 771.8234, train loss3: 3.1628, train acc1: 0.9060, train acc2: 0.1044
Epoch: 18, val loss: 783.2844, val loss1: 1.0980, val loss2: 779.0499, val loss3: 3.1364, val acc1: 0.7298, val acc2: 0.1068
Epoch: 19, train loss: 6.7656, train loss1: 0.2825, train loss2: 771.7829, train loss3: 3.1687, train acc1: 0.9044, train acc2: 0.1039
Epoch: 19, val loss: 783.2496, val loss1: 1.1395, val loss2: 778.9802, val loss3: 3.1298, val acc1: 0.7273, val acc2: 0.1089
Epoch: 20, train loss: 6.4977, train loss1: 0.2569, train loss2: 771.7529, train loss3: 3.1572, train acc1: 0.9122, train acc2: 0.1079
Epoch: 20, val loss: 783.2702, val loss1: 1.1630, val loss2: 778.9794, val loss3: 3.1278, val acc1: 0.7236, val acc2: 0.1092
Epoch: 21, train loss: 6.3970, train loss1: 0.2472, train loss2: 771.7406, train loss3: 3.1535, train acc1: 0.9153, train acc2: 0.1103
