Comment: sota
Params: hidden_dim = 128, num_layers = 2, dropout = 0.3, window_size = 250, stride = 25, batch_size = 512, mask_ratio = 0.15 lr = 0.001, weight_decay = 0.0001, num_epochs = 800 alpha = 10, beta = 0.001, gamma = 1 
Epoch: 0, train loss: 27.6965, train loss1: 2.3498, train loss2: 774.2367, train loss3: 3.4241, train acc1: 0.3227, train acc2: 0.0725
Epoch: 0, val loss: 769.8227, val loss1: 1.6374, val loss2: 764.7898, val loss3: 3.3955, val acc1: 0.4958, val acc2: 0.0789
Epoch: 1, train loss: 18.8726, train loss1: 1.4718, train loss2: 774.3983, train loss3: 3.3800, train acc1: 0.5449, train acc2: 0.0801
Epoch: 1, val loss: 769.4614, val loss1: 1.2893, val loss2: 764.8067, val loss3: 3.3654, val acc1: 0.6007, val acc2: 0.0802
Epoch: 2, train loss: 16.1738, train loss1: 1.2035, train loss2: 774.4232, train loss3: 3.3648, train acc1: 0.6223, train acc2: 0.0797
Epoch: 2, val loss: 769.3141, val loss1: 1.0854, val loss2: 764.8742, val loss3: 3.3545, val acc1: 0.6592, val acc2: 0.0802
Epoch: 3, train loss: 14.0349, train loss1: 0.9902, train loss2: 774.4817, train loss3: 3.3581, train acc1: 0.6896, train acc2: 0.0790
Epoch: 3, val loss: 769.1580, val loss1: 0.9127, val loss2: 764.8958, val loss3: 3.3495, val acc1: 0.7093, val acc2: 0.0802
Epoch: 4, train loss: 12.3779, train loss1: 0.8247, train loss2: 774.4706, train loss3: 3.3560, train acc1: 0.7406, train acc2: 0.0785
Epoch: 4, val loss: 769.0004, val loss1: 0.7884, val loss2: 764.8623, val loss3: 3.3498, val acc1: 0.7487, val acc2: 0.0802
Epoch: 5, train loss: 11.3707, train loss1: 0.7241, train loss2: 774.4325, train loss3: 3.3550, train acc1: 0.7725, train acc2: 0.0799
Epoch: 5, val loss: 768.8825, val loss1: 0.7056, val loss2: 764.8274, val loss3: 3.3496, val acc1: 0.7766, val acc2: 0.0802
Epoch: 6, train loss: 10.5195, train loss1: 0.6391, train loss2: 774.4127, train loss3: 3.3545, train acc1: 0.7990, train acc2: 0.0800
Epoch: 6, val loss: 768.8328, val loss1: 0.6652, val loss2: 764.8200, val loss3: 3.3476, val acc1: 0.7916, val acc2: 0.0802
Epoch: 7, train loss: 10.1975, train loss1: 0.6069, train loss2: 774.4031, train loss3: 3.3544, train acc1: 0.8074, train acc2: 0.0799
Epoch: 7, val loss: 768.7564, val loss1: 0.6155, val loss2: 764.7928, val loss3: 3.3481, val acc1: 0.8049, val acc2: 0.0802
Epoch: 8, train loss: 9.5008, train loss1: 0.5373, train loss2: 774.3621, train loss3: 3.3535, train acc1: 0.8282, train acc2: 0.0797
Epoch: 8, val loss: 768.6794, val loss1: 0.5808, val loss2: 764.7506, val loss3: 3.3480, val acc1: 0.8161, val acc2: 0.0802
Epoch: 9, train loss: 9.1773, train loss1: 0.5050, train loss2: 774.3411, train loss3: 3.3531, train acc1: 0.8369, train acc2: 0.0801
Epoch: 9, val loss: 768.6216, val loss1: 0.5538, val loss2: 764.7211, val loss3: 3.3468, val acc1: 0.8244, val acc2: 0.0802
Epoch: 10, train loss: 8.9578, train loss1: 0.4830, train loss2: 774.3395, train loss3: 3.3532, train acc1: 0.8440, train acc2: 0.0800
Epoch: 10, val loss: 768.6434, val loss1: 0.5375, val loss2: 764.7587, val loss3: 3.3471, val acc1: 0.8290, val acc2: 0.0802
Epoch: 11, train loss: 8.6081, train loss1: 0.4480, train loss2: 774.3239, train loss3: 3.3539, train acc1: 0.8532, train acc2: 0.0806
Epoch: 11, val loss: 768.5772, val loss1: 0.5125, val loss2: 764.7167, val loss3: 3.3481, val acc1: 0.8357, val acc2: 0.0802
Epoch: 12, train loss: 8.6172, train loss1: 0.4491, train loss2: 774.2970, train loss3: 3.3522, train acc1: 0.8533, train acc2: 0.0802
Epoch: 12, val loss: 768.5451, val loss1: 0.5019, val loss2: 764.6960, val loss3: 3.3472, val acc1: 0.8380, val acc2: 0.0802
Epoch: 13, train loss: 8.1372, train loss1: 0.4011, train loss2: 774.2704, train loss3: 3.3523, train acc1: 0.8673, train acc2: 0.0802
Epoch: 13, val loss: 768.5199, val loss1: 0.4895, val loss2: 764.6820, val loss3: 3.3484, val acc1: 0.8427, val acc2: 0.0802
Epoch: 14, train loss: 8.0319, train loss1: 0.3905, train loss2: 774.2740, train loss3: 3.3523, train acc1: 0.8709, train acc2: 0.0798
Epoch: 14, val loss: 768.4637, val loss1: 0.4718, val loss2: 764.6444, val loss3: 3.3475, val acc1: 0.8467, val acc2: 0.0802
Epoch: 15, train loss: 7.9561, train loss1: 0.3831, train loss2: 774.2338, train loss3: 3.3507, train acc1: 0.8731, train acc2: 0.0805
Epoch: 15, val loss: 768.4100, val loss1: 0.4533, val loss2: 764.6091, val loss3: 3.3476, val acc1: 0.8515, val acc2: 0.0802
Epoch: 16, train loss: 7.5918, train loss1: 0.3466, train loss2: 774.1877, train loss3: 3.3521, train acc1: 0.8843, train acc2: 0.0805
Epoch: 16, val loss: 768.3702, val loss1: 0.4582, val loss2: 764.5625, val loss3: 3.3495, val acc1: 0.8513, val acc2: 0.0802
Epoch: 17, train loss: 7.4739, train loss1: 0.3349, train loss2: 774.1426, train loss3: 3.3512, train acc1: 0.8883, train acc2: 0.0808
Epoch: 17, val loss: 768.3187, val loss1: 0.4370, val loss2: 764.5349, val loss3: 3.3467, val acc1: 0.8592, val acc2: 0.0802
Epoch: 18, train loss: 7.2252, train loss1: 0.3100, train loss2: 774.1085, train loss3: 3.3514, train acc1: 0.8959, train acc2: 0.0806
Epoch: 18, val loss: 768.3116, val loss1: 0.4494, val loss2: 764.5152, val loss3: 3.3470, val acc1: 0.8558, val acc2: 0.0802
Epoch: 19, train loss: 7.3241, train loss1: 0.3198, train loss2: 774.0398, train loss3: 3.3521, train acc1: 0.8935, train acc2: 0.0806
Epoch: 19, val loss: 768.1896, val loss1: 0.4225, val loss2: 764.4199, val loss3: 3.3471, val acc1: 0.8642, val acc2: 0.0802
Epoch: 20, train loss: 7.0328, train loss1: 0.2907, train loss2: 773.9820, train loss3: 3.3520, train acc1: 0.9018, train acc2: 0.0806
Epoch: 20, val loss: 768.0901, val loss1: 0.4280, val loss2: 764.3146, val loss3: 3.3475, val acc1: 0.8627, val acc2: 0.0802
Epoch: 21, train loss: 6.9880, train loss1: 0.2862, train loss2: 773.9283, train loss3: 3.3520, train acc1: 0.9032, train acc2: 0.0806
Epoch: 21, val loss: 768.0452, val loss1: 0.4173, val loss2: 764.2807, val loss3: 3.3472, val acc1: 0.8676, val acc2: 0.0802
Epoch: 22, train loss: 6.9019, train loss1: 0.2777, train loss2: 773.9396, train loss3: 3.3512, train acc1: 0.9067, train acc2: 0.0809
Epoch: 22, val loss: 768.0832, val loss1: 0.4153, val loss2: 764.3210, val loss3: 3.3468, val acc1: 0.8690, val acc2: 0.0802
Epoch: 23, train loss: 6.7418, train loss1: 0.2615, train loss2: 773.8840, train loss3: 3.3530, train acc1: 0.9102, train acc2: 0.0803
Epoch: 23, val loss: 768.0426, val loss1: 0.3993, val loss2: 764.2957, val loss3: 3.3476, val acc1: 0.8709, val acc2: 0.0802
Epoch: 24, train loss: 6.5431, train loss1: 0.2418, train loss2: 773.7939, train loss3: 3.3517, train acc1: 0.9174, train acc2: 0.0807
Epoch: 24, val loss: 767.9376, val loss1: 0.4191, val loss2: 764.1708, val loss3: 3.3476, val acc1: 0.8694, val acc2: 0.0802
Epoch: 25, train loss: 6.4735, train loss1: 0.2351, train loss2: 773.7688, train loss3: 3.3483, train acc1: 0.9190, train acc2: 0.0805
Epoch: 25, val loss: 768.0665, val loss1: 0.4093, val loss2: 764.1399, val loss3: 3.5173, val acc1: 0.8704, val acc2: 0.0316
Epoch: 26, train loss: 6.6668, train loss1: 0.2535, train loss2: 774.0762, train loss3: 3.3575, train acc1: 0.9135, train acc2: 0.0802
Epoch: 26, val loss: 768.2750, val loss1: 0.4076, val loss2: 764.5200, val loss3: 3.3474, val acc1: 0.8717, val acc2: 0.0802
Epoch: 27, train loss: 6.3205, train loss1: 0.2196, train loss2: 774.1127, train loss3: 3.3503, train acc1: 0.9256, train acc2: 0.0807
Epoch: 27, val loss: 768.2634, val loss1: 0.3945, val loss2: 764.5219, val loss3: 3.3470, val acc1: 0.8782, val acc2: 0.0802
Epoch: 28, train loss: 6.3088, train loss1: 0.2183, train loss2: 774.0746, train loss3: 3.3513, train acc1: 0.9252, train acc2: 0.0811
Epoch: 28, val loss: 768.1817, val loss1: 0.3894, val loss2: 764.4445, val loss3: 3.3479, val acc1: 0.8789, val acc2: 0.0802
Epoch: 29, train loss: 6.1860, train loss1: 0.2060, train loss2: 773.9783, train loss3: 3.3516, train acc1: 0.9283, train acc2: 0.0807
Epoch: 29, val loss: 768.1132, val loss1: 0.4069, val loss2: 764.3597, val loss3: 3.3467, val acc1: 0.8742, val acc2: 0.0802
Epoch: 30, train loss: 6.2724, train loss1: 0.2147, train loss2: 773.9454, train loss3: 3.3510, train acc1: 0.9263, train acc2: 0.0809
Epoch: 30, val loss: 768.0604, val loss1: 0.3958, val loss2: 764.3181, val loss3: 3.3465, val acc1: 0.8795, val acc2: 0.0802
Epoch: 31, train loss: 6.2091, train loss1: 0.2084, train loss2: 773.9069, train loss3: 3.3507, train acc1: 0.9281, train acc2: 0.0809
Epoch: 31, val loss: 768.0398, val loss1: 0.3887, val loss2: 764.3045, val loss3: 3.3466, val acc1: 0.8826, val acc2: 0.0802
Epoch: 32, train loss: 6.0358, train loss1: 0.1912, train loss2: 773.8723, train loss3: 3.3496, train acc1: 0.9339, train acc2: 0.0807
Epoch: 32, val loss: 768.0143, val loss1: 0.3965, val loss2: 764.2709, val loss3: 3.3469, val acc1: 0.8790, val acc2: 0.0802
Epoch: 33, train loss: 5.8987, train loss1: 0.1774, train loss2: 773.8325, train loss3: 3.3508, train acc1: 0.9385, train acc2: 0.0809
Epoch: 33, val loss: 767.9413, val loss1: 0.3994, val loss2: 764.1956, val loss3: 3.3462, val acc1: 0.8819, val acc2: 0.0802
Epoch: 34, train loss: 5.7942, train loss1: 0.1670, train loss2: 773.7751, train loss3: 3.3507, train acc1: 0.9416, train acc2: 0.0809
Epoch: 34, val loss: 767.8986, val loss1: 0.3890, val loss2: 764.1632, val loss3: 3.3464, val acc1: 0.8863, val acc2: 0.0802
Epoch: 35, train loss: 5.9111, train loss1: 0.1787, train loss2: 773.7302, train loss3: 3.3505, train acc1: 0.9369, train acc2: 0.0809
Epoch: 35, val loss: 767.8372, val loss1: 0.3862, val loss2: 764.1042, val loss3: 3.3467, val acc1: 0.8863, val acc2: 0.0802
Epoch: 36, train loss: 5.6708, train loss1: 0.1547, train loss2: 773.6817, train loss3: 3.3503, train acc1: 0.9460, train acc2: 0.0810
Epoch: 36, val loss: 767.7771, val loss1: 0.3903, val loss2: 764.0391, val loss3: 3.3477, val acc1: 0.8859, val acc2: 0.0802
