[2026-04-03 16:09:40] 备注: MASK消融实验, mask_ratio=0.15
[2026-04-03 16:09:40] mask_ratio=0.15, batch_size=512, lr=0.001, epochs=200, loss_func=l1, resnet_verson=resnet18, imu_generator=transformer, transformer_hidden=128, transformer_layers=2, transformer_nhead=4, transformer_dropout=0.1, use_len=60, compute_len=15, predict_len=15, stride_len=15, need_normalize=True, alpha=1, beta=1, gamma=1
[2026-04-03 16:19:14] [20260403160940] Epoch: 0, train loss1: 0.2673, train loss2: 0.6322, train loss3: 0.2781, train current mpjpe: 121.2971, train future mpjpe: 128.4972
[2026-04-03 16:19:14] [20260403160940] Epoch: 0, val loss1: 0.2107, val loss2: 0.5280, val loss3: 0.2214, val current mpjpe: 103.4787, val future mpjpe: 109.0026
[2026-04-03 16:19:14] [20260403160940] Epoch: 0, train current pixel pck: current_pck@5px: 0.0346, current_pck@10px: 0.0714, current_pck@20px: 0.1393, train future pixel pck: future_pck@5px: 0.0347, future_pck@10px: 0.0707, future_pck@20px: 0.1364
[2026-04-03 16:19:14] [20260403160940] Epoch: 0, val current pixel pck: current_pck@5px: 0.0481, current_pck@10px: 0.0946, current_pck@20px: 0.1766, val future pixel pck: future_pck@5px: 0.0476, future_pck@10px: 0.0931, future_pck@20px: 0.1725
[2026-04-03 16:19:14] [20260403160940] Epoch: 0, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 150.1589
        1       Neck  96.2240
        2  RShoulder 105.0297
        3     RElbow 114.6400
        4     RWrist 140.0784
        5  LShoulder 109.2059
        6     LElbow 104.5557
        7     LWrist 117.7314
        8     MidHip  12.8733
        9       RHip  29.8240
       10      RKnee  95.4181
       11     RAnkle 132.6300
       12       LHip  31.6927
       13      LKnee  93.7981
       14     LAnkle 120.9731
       15       REye 167.5490
       16       LEye 168.4391
       17       REar 174.2184
       18       LEar 154.6663
       19    LBigToe 158.0628
       20  LSmallToe 160.0820
       21      LHeel 127.3014
       22    RBigToe 162.6799
       23  RSmallToe 165.6647
       24      RHeel 138.9310
[2026-04-03 16:19:14] [20260403160940] Epoch: 0, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 155.9179
        1       Neck 100.5145
        2  RShoulder 104.4679
        3     RElbow 121.0056
        4     RWrist 154.1775
        5  LShoulder 106.5958
        6     LElbow 107.2969
        7     LWrist 124.7724
        8     MidHip  12.3281
        9       RHip  31.7484
       10      RKnee 100.6402
       11     RAnkle 145.5598
       12       LHip  34.9806
       13      LKnee  99.7261
       14     LAnkle 128.4309
       15       REye 177.1955
       16       LEye 181.8650
       17       REar 181.9961
       18       LEar 158.5960
       19    LBigToe 170.3041
       20  LSmallToe 174.9378
       21      LHeel 133.7893
       22    RBigToe 176.1339
       23  RSmallToe 180.0654
       24      RHeel 149.3836
[2026-04-03 16:19:14] [20260403160940] Epoch: 0, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 135.0951
        1       Neck  80.7330
        2  RShoulder  88.6424
        3     RElbow  90.9671
        4     RWrist 125.5302
        5  LShoulder  90.6043
        6     LElbow  80.5450
        7     LWrist 104.0884
        8     MidHip   6.4733
        9       RHip  22.6184
       10      RKnee  78.2456
       11     RAnkle 114.3859
       12       LHip  23.9733
       13      LKnee  78.0661
       14     LAnkle 101.1190
       15       REye 141.4283
       16       LEye 154.3146
       17       REar 151.2100
       18       LEar 137.1234
       19    LBigToe 133.8874
       20  LSmallToe 138.7392
       21      LHeel 108.8312
       22    RBigToe 139.2756
       23  RSmallToe 141.5951
       24      RHeel 119.4763
[2026-04-03 16:19:14] [20260403160940] Epoch: 0, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 140.9930
        1       Neck  82.3371
        2  RShoulder  86.4824
        3     RElbow  94.5459
        4     RWrist 136.6901
        5  LShoulder  85.8963
        6     LElbow  83.6108
        7     LWrist 112.1447
        8     MidHip   6.3429
        9       RHip  24.7581
       10      RKnee  81.0350
       11     RAnkle 123.0005
       12       LHip  26.8807
       13      LKnee  80.4843
       14     LAnkle 108.9145
       15       REye 150.3985
       16       LEye 162.5696
       17       REar 156.3735
       18       LEar 140.2684
       19    LBigToe 144.6368
       20  LSmallToe 149.5600
       21      LHeel 114.6377
       22    RBigToe 149.7966
       23  RSmallToe 154.4262
       24      RHeel 128.2805
[2026-04-03 16:23:10] [20260403160940] Epoch: 1, train loss1: 0.1959, train loss2: 0.5389, train loss3: 0.2049, train current mpjpe: 98.7427, train future mpjpe: 104.9590
[2026-04-03 16:23:10] [20260403160940] Epoch: 1, val loss1: 0.1899, val loss2: 0.5054, val loss3: 0.2017, val current mpjpe: 100.9354, val future mpjpe: 106.8938
[2026-04-03 16:23:10] [20260403160940] Epoch: 1, train current pixel pck: current_pck@5px: 0.0514, current_pck@10px: 0.1002, current_pck@20px: 0.1864, train future pixel pck: future_pck@5px: 0.0513, future_pck@10px: 0.0992, future_pck@20px: 0.1831
[2026-04-03 16:23:10] [20260403160940] Epoch: 1, val current pixel pck: current_pck@5px: 0.0567, current_pck@10px: 0.1074, current_pck@20px: 0.1957, val future pixel pck: future_pck@5px: 0.0544, future_pck@10px: 0.1039, future_pck@20px: 0.1887
[2026-04-03 16:23:10] [20260403160940] Epoch: 1, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 131.8509
        1       Neck  77.3675
        2  RShoulder  82.1353
        3     RElbow  83.5734
        4     RWrist 119.5930
        5  LShoulder  84.3175
        6     LElbow  77.3127
        7     LWrist  99.3262
        8     MidHip   5.0662
        9       RHip  21.3906
       10      RKnee  74.0871
       11     RAnkle 109.0208
       12       LHip  23.1546
       13      LKnee  74.5769
       14     LAnkle 100.9704
       15       REye 140.3708
       16       LEye 148.2209
       17       REar 144.2468
       18       LEar 124.6496
       19    LBigToe 130.2416
       20  LSmallToe 135.2678
       21      LHeel 108.8239
       22    RBigToe 128.6478
       23  RSmallToe 129.9869
       24      RHeel 114.3681
[2026-04-03 16:23:10] [20260403160940] Epoch: 1, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 139.0547
        1       Neck  81.7153
        2  RShoulder  83.0102
        3     RElbow  89.9742
        4     RWrist 132.6525
        5  LShoulder  84.9498
        6     LElbow  80.8583
        7     LWrist 107.2360
        8     MidHip   5.0802
        9       RHip  23.9527
       10      RKnee  79.9661
       11     RAnkle 118.3532
       12       LHip  26.4680
