[2026-04-04 09:20:51] 备注: 设备消融实验, exclude_device_idx = (0, 1, 3, 4)
[2026-04-04 09:20:51] exclude_device_idx=(0, 1, 3, 4), mask_ratio=0.25, batch_size=256, lr=0.001, epochs=200, loss_func=l1, resnet_verson=resnet18, imu_generator=transformer, transformer_hidden=128, transformer_layers=2, transformer_nhead=4, transformer_dropout=0.1, use_len=60, compute_len=15, predict_len=15, stride_len=15, need_normalize=True, alpha=1, beta=1, gamma=1
[2026-04-04 09:28:40] [20260404092051] Epoch: 0, train loss1: 0.3032, train loss2: 0.5763, train loss3: 0.3141, train current mpjpe: 130.2162, train future mpjpe: 137.7343
[2026-04-04 09:28:40] [20260404092051] Epoch: 0, val loss1: 0.2671, val loss2: 0.4563, val loss3: 0.2794, val current mpjpe: 119.3611, val future mpjpe: 128.0836
[2026-04-04 09:28:40] [20260404092051] Epoch: 0, train current pixel pck: current_pck@5px: 0.0311, current_pck@10px: 0.0627, current_pck@20px: 0.1222, train future pixel pck: future_pck@5px: 0.0310, future_pck@10px: 0.0622, future_pck@20px: 0.1199
[2026-04-04 09:28:40] [20260404092051] Epoch: 0, val current pixel pck: current_pck@5px: 0.0411, current_pck@10px: 0.0780, current_pck@20px: 0.1460, val future pixel pck: future_pck@5px: 0.0424, future_pck@10px: 0.0772, future_pck@20px: 0.1418
[2026-04-04 09:28:40] [20260404092051] Epoch: 0, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 160.2664
        1       Neck 104.1662
        2  RShoulder 109.9403
        3     RElbow 110.6412
        4     RWrist 142.5324
        5  LShoulder 115.6609
        6     LElbow 107.7227
        7     LWrist 125.8763
        8     MidHip  10.1541
        9       RHip  31.2902
       10      RKnee 102.8838
       11     RAnkle 144.6438
       12       LHip  33.4173
       13      LKnee 104.6007
       14     LAnkle 133.6615
       15       REye 182.1748
       16       LEye 178.5419
       17       REar 195.3282
       18       LEar 169.3629
       19    LBigToe 171.4231
       20  LSmallToe 177.1603
       21      LHeel 138.5477
       22    RBigToe 175.5353
       23  RSmallToe 179.2334
       24      RHeel 150.6391
[2026-04-04 09:28:40] [20260404092051] Epoch: 0, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 166.1348
        1       Neck 108.1143
        2  RShoulder 110.8418
        3     RElbow 117.5927
        4     RWrist 156.3996
        5  LShoulder 117.6047
        6     LElbow 111.7191
        7     LWrist 135.8485
        8     MidHip   9.9627
        9       RHip  33.6220
       10      RKnee 111.5358
       11     RAnkle 154.3903
       12       LHip  36.4393
       13      LKnee 110.8074
       14     LAnkle 142.4701
       15       REye 191.5280
       16       LEye 184.7988
       17       REar 200.9833
       18       LEar 171.4390
       19    LBigToe 185.9652
       20  LSmallToe 193.0209
       21      LHeel 148.0411
       22    RBigToe 189.5651
       23  RSmallToe 192.8640
       24      RHeel 161.6702
[2026-04-04 09:28:40] [20260404092051] Epoch: 0, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 151.7127
        1       Neck  91.8256
        2  RShoulder  99.0625
        3     RElbow  96.2097
        4     RWrist 130.7713
        5  LShoulder 103.1835
        6     LElbow  93.0653
        7     LWrist 113.5356
        8     MidHip   5.6988
        9       RHip  26.6143
       10      RKnee  90.0192
       11     RAnkle 134.3921
       12       LHip  27.8652
       13      LKnee  90.6605
       14     LAnkle 122.8517
       15       REye 171.8658
       16       LEye 169.4286
       17       REar 185.6415
       18       LEar 155.1042
       19    LBigToe 158.7340
       20  LSmallToe 163.0671
       21      LHeel 129.3300
       22    RBigToe 164.5767
       23  RSmallToe 167.4302
       24      RHeel 141.3814
[2026-04-04 09:28:40] [20260404092051] Epoch: 0, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 159.2681
        1       Neck  98.4825
        2  RShoulder 103.1716
        3     RElbow 102.3252
        4     RWrist 145.8665
        5  LShoulder 105.2961
        6     LElbow  97.2652
        7     LWrist 125.2083
        8     MidHip   5.0705
        9       RHip  29.5656
       10      RKnee  97.8116
       11     RAnkle 146.4535
       12       LHip  31.5113
       13      LKnee  97.7925
       14     LAnkle 133.8696
       15       REye 181.6704
       16       LEye 177.1804
       17       REar 189.9935
       18       LEar 158.4868
       19    LBigToe 175.5233
       20  LSmallToe 180.9572
       21      LHeel 141.4128
       22    RBigToe 180.0037
       23  RSmallToe 183.7505
       24      RHeel 154.1524
[2026-04-04 09:31:49] [20260404092051] Epoch: 1, train loss1: 0.2613, train loss2: 0.4602, train loss3: 0.2747, train current mpjpe: 119.4030, train future mpjpe: 126.9570
[2026-04-04 09:31:49] [20260404092051] Epoch: 1, val loss1: 0.2569, val loss2: 0.4507, val loss3: 0.2720, val current mpjpe: 117.9667, val future mpjpe: 127.3342
[2026-04-04 09:31:49] [20260404092051] Epoch: 1, train current pixel pck: current_pck@5px: 0.0455, current_pck@10px: 0.0819, current_pck@20px: 0.1485, train future pixel pck: future_pck@5px: 0.0451, future_pck@10px: 0.0804, future_pck@20px: 0.1452
[2026-04-04 09:31:49] [20260404092051] Epoch: 1, val current pixel pck: current_pck@5px: 0.0471, current_pck@10px: 0.0862, current_pck@20px: 0.1561, val future pixel pck: future_pck@5px: 0.0460, future_pck@10px: 0.0835, future_pck@20px: 0.1510
[2026-04-04 09:31:49] [20260404092051] Epoch: 1, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 156.6852
        1       Neck  91.4610
        2  RShoulder  97.6538
        3     RElbow  94.3230
        4     RWrist 131.8530
        5  LShoulder 101.6684
        6     LElbow  91.4479
        7     LWrist 116.8366
        8     MidHip   4.3414
        9       RHip  25.6839
       10      RKnee  92.2626
       11     RAnkle 133.0626
       12       LHip  27.7519
       13      LKnee  93.5782
       14     LAnkle 123.7174
       15       REye 171.7693
       16       LEye 172.3144
       17       REar 181.3359
       18       LEar 152.2263
       19    LBigToe 160.5706
       20  LSmallToe 165.9094
       21      LHeel 129.5280
       22    RBigToe 163.5616
       23  RSmallToe 166.1938
       24      RHeel 139.3381
[2026-04-04 09:31:49] [20260404092051] Epoch: 1, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 162.4907
        1       Neck  94.8123
        2  RShoulder  99.7727
        3     RElbow 100.4303
        4     RWrist 146.5180
        5  LShoulder 102.9693
        6     LElbow  96.1106
        7     LWrist 125.4064
        8     MidHip   4.3881
        9       RHip  28.2672
       10      RKnee  98.9657
       11     RAnkle 143.5572
       12       LHip  31.2810
       13      LKnee  99.3937
       14     LAnkle 132.8689
       15       REye 180.1915
       16       LEye 179.6816
       17       REar 185.3265
       18       LEar 155.5289
       19    LBigToe 174.9392
       20  LSmallToe 181.9750
       21      LHeel 140.5159
       22    RBigToe 177.5031
       23  RSmallToe 180.5397
       24      RHeel 150.4921
[2026-04-04 09:31:49] [20260404092051] Epoch: 1, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 157.3356
        1       Neck  88.3378
        2  RShoulder  94.1399
        3     RElbow  92.7373
        4     RWrist 131.1227
        5  LShoulder  98.5961
        6     LElbow  88.7514
        7     LWrist 115.0391
        8     MidHip   4.4939
        9       RHip  25.0278
       10      RKnee  92.6401
       11     RAnkle 133.1685
       12       LHip  26.7410
       13      LKnee  91.1565
       14     LAnkle 120.4515
       15       REye 170.3764
       16       LEye 172.6330
       17       REar 184.7323
       18       LEar 147.7851
       19    LBigToe 157.7048
       20  LSmallToe 161.6327
       21      LHeel 127.8858
