[2026-04-03 07:27:39] 备注: 设备消融实验, exclude_device_idx = (0,)
[2026-04-03 07:27:39] exclude_device_idx=(0,), mask_ratio=0.25, batch_size=256, lr=0.001, epochs=200, loss_func=l1, resnet_verson=resnet18, imu_generator=transformer, transformer_hidden=128, transformer_layers=2, transformer_nhead=4, transformer_dropout=0.1, use_len=60, compute_len=15, predict_len=15, stride_len=15, need_normalize=True, alpha=1, beta=1, gamma=1
[2026-04-03 07:39:20] [20260403072739] Epoch: 0, train loss1: 0.2661, train loss2: 0.5817, train loss3: 0.2744, train current mpjpe: 124.9184, train future mpjpe: 131.5016
[2026-04-03 07:39:20] [20260403072739] Epoch: 0, val loss1: 0.2245, val loss2: 0.5071, val loss3: 0.2317, val current mpjpe: 107.6024, val future mpjpe: 113.5840
[2026-04-03 07:39:20] [20260403072739] Epoch: 0, train current pixel pck: current_pck@5px: 0.0376, current_pck@10px: 0.0754, current_pck@20px: 0.1444, train future pixel pck: future_pck@5px: 0.0380, future_pck@10px: 0.0751, future_pck@20px: 0.1420
[2026-04-03 07:39:20] [20260403072739] Epoch: 0, val current pixel pck: current_pck@5px: 0.0453, current_pck@10px: 0.0884, current_pck@20px: 0.1668, val future pixel pck: future_pck@5px: 0.0458, future_pck@10px: 0.0863, future_pck@20px: 0.1619
[2026-04-03 07:39:20] [20260403072739] Epoch: 0, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 158.4505
        1       Neck 103.0149
        2  RShoulder 106.9326
        3     RElbow 111.2818
        4     RWrist 144.0569
        5  LShoulder 110.8776
        6     LElbow 103.1937
        7     LWrist 118.6952
        8     MidHip   9.6237
        9       RHip  28.2144
       10      RKnee  95.8781
       11     RAnkle 141.9188
       12       LHip  30.4228
       13      LKnee  96.1892
       14     LAnkle 126.8104
       15       REye 176.0961
       16       LEye 177.1307
       17       REar 180.9248
       18       LEar 160.1445
       19    LBigToe 161.5061
       20  LSmallToe 167.4584
       21      LHeel 133.5592
       22    RBigToe 168.2075
       23  RSmallToe 170.1299
       24      RHeel 142.2414
[2026-04-03 07:39:20] [20260403072739] Epoch: 0, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 162.9225
        1       Neck 104.5882
        2  RShoulder 110.0085
        3     RElbow 118.9458
        4     RWrist 155.2451
        5  LShoulder 114.4253
        6     LElbow 110.5263
        7     LWrist 127.0724
        8     MidHip   9.0234
        9       RHip  30.9550
       10      RKnee 100.7833
       11     RAnkle 150.2947
       12       LHip  33.4994
       13      LKnee 101.7452
       14     LAnkle 136.4448
       15       REye 183.8125
       16       LEye 184.6256
       17       REar 183.6391
       18       LEar 164.0888
       19    LBigToe 174.2755
       20  LSmallToe 181.7986
       21      LHeel 143.2618
       22    RBigToe 176.8190
       23  RSmallToe 177.6718
       24      RHeel 151.0672
[2026-04-03 07:39:20] [20260403072739] Epoch: 0, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 144.6559
        1       Neck  86.3294
        2  RShoulder  90.7681
        3     RElbow  90.1475
        4     RWrist 126.1796
        5  LShoulder  93.9594
        6     LElbow  83.7250
        7     LWrist 107.9719
        8     MidHip   6.3555
        9       RHip  23.7406
       10      RKnee  84.1008
       11     RAnkle 118.9397
       12       LHip  25.5895
       13      LKnee  84.3933
       14     LAnkle 111.1427
       15       REye 155.3002
       16       LEye 160.9986
       17       REar 158.5746
       18       LEar 133.6464
       19    LBigToe 139.2468
       20  LSmallToe 145.7020
       21      LHeel 116.8891
       22    RBigToe 139.6762
       23  RSmallToe 141.4763
       24      RHeel 120.5506
[2026-04-03 07:39:20] [20260403072739] Epoch: 0, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 148.6463
        1       Neck  85.7831
        2  RShoulder  94.3346
        3     RElbow  96.5153
        4     RWrist 139.7529
        5  LShoulder  95.1801
        6     LElbow  87.4897
        7     LWrist 113.0242
        8     MidHip   5.5869
        9       RHip  27.4340
       10      RKnee  90.6976
       11     RAnkle 127.4612
       12       LHip  29.1084
       13      LKnee  88.1882
       14     LAnkle 119.5842
       15       REye 163.9408
       16       LEye 165.7194
       17       REar 163.6882
       18       LEar 134.7938
       19    LBigToe 152.6410
       20  LSmallToe 159.3783
       21      LHeel 125.0658
       22    RBigToe 148.1005
       23  RSmallToe 146.5129
       24      RHeel 130.9730
[2026-04-03 07:45:25] [20260403072739] Epoch: 1, train loss1: 0.2121, train loss2: 0.5051, train loss3: 0.2213, train current mpjpe: 103.4351, train future mpjpe: 109.6635
[2026-04-03 07:45:25] [20260403072739] Epoch: 1, val loss1: 0.1999, val loss2: 0.4763, val loss3: 0.2094, val current mpjpe: 104.7916, val future mpjpe: 110.5942
[2026-04-03 07:45:25] [20260403072739] Epoch: 1, train current pixel pck: current_pck@5px: 0.0522, current_pck@10px: 0.0968, current_pck@20px: 0.1769, train future pixel pck: future_pck@5px: 0.0522, future_pck@10px: 0.0958, future_pck@20px: 0.1735
[2026-04-03 07:45:25] [20260403072739] Epoch: 1, val current pixel pck: current_pck@5px: 0.0578, current_pck@10px: 0.1057, current_pck@20px: 0.1927, val future pixel pck: future_pck@5px: 0.0608, future_pck@10px: 0.1076, future_pck@20px: 0.1899
[2026-04-03 07:45:25] [20260403072739] Epoch: 1, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 140.3471
        1       Neck  80.9920
        2  RShoulder  85.2341
        3     RElbow  87.2975
        4     RWrist 123.4525
        5  LShoulder  87.0201
        6     LElbow  82.0181
        7     LWrist 104.9762
        8     MidHip   4.5036
        9       RHip  22.4988
       10      RKnee  81.7034
       11     RAnkle 114.5281
       12       LHip  24.4210
       13      LKnee  82.2617
       14     LAnkle 106.7523
       15       REye 150.5722
       16       LEye 155.2155
       17       REar 150.8081
       18       LEar 131.4267
       19    LBigToe 135.5422
       20  LSmallToe 139.5256
       21      LHeel 112.7371
       22    RBigToe 131.8292
       23  RSmallToe 132.7802
       24      RHeel 117.4354
[2026-04-03 07:45:25] [20260403072739] Epoch: 1, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 146.9329
        1       Neck  82.2321
        2  RShoulder  88.2086
        3     RElbow  93.9438
        4     RWrist 137.8497
        5  LShoulder  90.5027
        6     LElbow  85.7354
        7     LWrist 113.6819
        8     MidHip   4.5930
        9       RHip  25.0411
       10      RKnee  89.2574
       11     RAnkle 122.2425
       12       LHip  27.9212
       13      LKnee  87.4880
       14     LAnkle 115.1828
       15       REye 158.5139
       16       LEye 163.8721
       17       REar 152.7722
       18       LEar 137.3651
       19    LBigToe 144.9256
       20  LSmallToe 148.7721
       21      LHeel 121.8467
       22    RBigToe 138.2995
       23  RSmallToe 139.6871
       24      RHeel 124.7202
[2026-04-03 07:45:25] [20260403072739] Epoch: 1, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 146.6839
        1       Neck  83.2753
        2  RShoulder  87.5907
        3     RElbow  90.1618
        4     RWrist 126.1937
        5  LShoulder  89.0939
        6     LElbow  83.8912
        7     LWrist 107.7655
        8     MidHip   4.7803
        9       RHip  23.7306
       10      RKnee  88.4981
       11     RAnkle 114.9137
       12       LHip  24.7041
       13      LKnee  88.9199
       14     LAnkle 110.9252
       15       REye 145.0679
       16       LEye 159.8545
       17       REar 142.1981
       18       LEar 123.0373
       19    LBigToe 138.5190
       20  LSmallToe 142.9715
       21      LHeel 116.4277
       22    RBigToe 131.8171
       23  RSmallToe 130.6950
       24      RHeel 118.0751
[2026-04-03 07:45:25] [20260403072739] Epoch: 1, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 151.4777
        1       Neck  85.2845
        2  RShoulder  91.3744
        3     RElbow  97.1223
        4     RWrist 142.1731
        5  LShoulder  91.9303
        6     LElbow  86.5534
        7     LWrist 117.8769
        8     MidHip   4.6709
        9       RHip  26.2344
       10      RKnee  97.2748
       11     RAnkle 121.2015
       12       LHip  27.8039
       13      LKnee  96.0133
       14     LAnkle 120.0176
       15       REye 154.9504
       16       LEye 166.5369
       17       REar 144.6548
       18       LEar 126.6460
       19    LBigToe 144.3972
       20  LSmallToe 149.3023
       21      LHeel 125.1695
       22    RBigToe 135.9398
       23  RSmallToe 136.5878
       24      RHeel 123.6609
[2026-04-03 07:49:48] [20260403072739] Epoch: 2, train loss1: 0.1953, train loss2: 0.4755, train loss3: 0.2055, train current mpjpe: 98.3781, train future mpjpe: 104.5810
[2026-04-03 07:49:48] [20260403072739] Epoch: 2, val loss1: 0.1901, val loss2: 0.4534, val loss3: 0.2013, val current mpjpe: 101.8844, val future mpjpe: 106.0660
