[2025-10-12 14:15:03] Epoch: 0, train loss: 443177.6295, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:15:07] Epoch: 1, train loss: 443150.3286, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:15:12] Epoch: 2, train loss: 443150.3293, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:15:17] Epoch: 3, train loss: 443150.3247, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:15:22] Epoch: 4, train loss: 443150.3203, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:15:27] Epoch: 5, train loss: 443150.3165, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:15:32] Epoch: 6, train loss: 443150.3282, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:15:36] Epoch: 7, train loss: 443150.3307, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:15:41] Epoch: 8, train loss: 443150.3245, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:15:46] Epoch: 9, train loss: 443150.3328, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:15:51] Epoch: 10, train loss: 443150.3274, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:15:56] Epoch: 11, train loss: 443150.3277, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:16:01] Epoch: 12, train loss: 443150.3202, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:16:06] Epoch: 13, train loss: 443150.3246, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:16:11] Epoch: 14, train loss: 443150.3287, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:16:16] Epoch: 15, train loss: 443150.3208, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:16:21] Epoch: 16, train loss: 443150.3271, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:16:26] Epoch: 17, train loss: 443150.3230, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:16:30] Epoch: 18, train loss: 443150.3222, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:16:35] Epoch: 19, train loss: 443150.3370, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:16:40] Epoch: 20, train loss: 443150.3280, val loss: 444853.7382, val mpjpe: 807.2995
[2025-10-12 14:16:45] Epoch: 21, train loss: 443150.3263, val loss: 444853.7382, val mpjpe: 807.2995
