[2025-10-12 15:09:15] Epoch: 0, train loss: 316402.9207, val loss: 177886.0619, val mpjpe: 551.8740
[2025-10-12 15:09:27] Epoch: 1, train loss: 123469.1518, val loss: 107320.1498, val mpjpe: 401.6098
[2025-10-12 15:09:38] Epoch: 2, train loss: 107133.2939, val loss: 107284.0857, val mpjpe: 401.7698
[2025-10-12 15:09:51] Epoch: 3, train loss: 107126.2214, val loss: 107261.4623, val mpjpe: 401.9750
[2025-10-12 15:10:02] Epoch: 4, train loss: 107127.7177, val loss: 107224.8538, val mpjpe: 402.8883
[2025-10-12 15:10:14] Epoch: 5, train loss: 107122.7757, val loss: 107234.0700, val mpjpe: 402.4525
[2025-10-12 15:10:25] Epoch: 6, train loss: 107126.8387, val loss: 107256.0242, val mpjpe: 402.1578
[2025-10-12 15:10:36] Epoch: 7, train loss: 107123.2212, val loss: 107235.5446, val mpjpe: 402.3166
[2025-10-12 15:10:46] Epoch: 8, train loss: 107125.8895, val loss: 107225.0979, val mpjpe: 402.6063
[2025-10-12 15:10:58] Epoch: 9, train loss: 107122.5436, val loss: 107229.8226, val mpjpe: 402.4246
[2025-10-12 15:11:10] Epoch: 10, train loss: 107123.8387, val loss: 107269.7782, val mpjpe: 402.1713
[2025-10-12 15:11:21] Epoch: 11, train loss: 107124.8318, val loss: 107236.4025, val mpjpe: 402.3414
[2025-10-12 15:11:35] Epoch: 12, train loss: 107122.7809, val loss: 107228.8398, val mpjpe: 402.5038
[2025-10-12 15:11:48] Epoch: 13, train loss: 107117.5114, val loss: 107224.0209, val mpjpe: 402.7009
[2025-10-12 15:12:02] Epoch: 14, train loss: 107120.6563, val loss: 107230.1475, val mpjpe: 402.4391
[2025-10-12 15:12:17] Epoch: 15, train loss: 107120.4933, val loss: 107266.7168, val mpjpe: 402.0614
[2025-10-12 15:12:30] Epoch: 16, train loss: 107124.5221, val loss: 107246.4876, val mpjpe: 402.3961
[2025-10-12 15:12:45] Epoch: 17, train loss: 107126.2866, val loss: 107221.9844, val mpjpe: 402.6395
[2025-10-12 15:13:00] Epoch: 18, train loss: 107121.0066, val loss: 107232.2041, val mpjpe: 402.5281
[2025-10-12 15:13:14] Epoch: 19, train loss: 107117.9515, val loss: 107228.4204, val mpjpe: 402.5704
[2025-10-12 15:13:28] Epoch: 20, train loss: 107124.6702, val loss: 107220.4906, val mpjpe: 403.0412
[2025-10-12 15:13:43] Epoch: 21, train loss: 107115.1059, val loss: 107220.7206, val mpjpe: 402.8292
[2025-10-12 15:13:57] Epoch: 22, train loss: 107122.9470, val loss: 107226.7771, val mpjpe: 402.6121
[2025-10-12 15:14:10] Epoch: 23, train loss: 107137.4899, val loss: 107225.3929, val mpjpe: 402.7470
[2025-10-12 15:14:25] Epoch: 24, train loss: 107128.7802, val loss: 107228.0691, val mpjpe: 402.4562
