[2025-10-12 21:24:04] Epoch: 0, train loss: 89812.4755, val loss: 34752.4010, val mpjpe: 167.9863
[2025-10-12 21:24:56] Epoch: 1, train loss: 30717.1477, val loss: 29596.2062, val mpjpe: 146.6899
[2025-10-12 21:25:54] Epoch: 2, train loss: 27411.2138, val loss: 27548.1922, val mpjpe: 137.9511
[2025-10-12 21:26:50] Epoch: 3, train loss: 25642.3039, val loss: 28223.1515, val mpjpe: 136.5686
[2025-10-12 21:27:46] Epoch: 4, train loss: 24728.2719, val loss: 23960.2731, val mpjpe: 124.0521
[2025-10-12 21:28:39] Epoch: 5, train loss: 23888.6073, val loss: 24547.7173, val mpjpe: 119.8004
[2025-10-12 21:29:33] Epoch: 6, train loss: 23648.6107, val loss: 22746.5248, val mpjpe: 118.3438
[2025-10-12 21:30:28] Epoch: 7, train loss: 23016.6491, val loss: 22511.8331, val mpjpe: 116.4589
[2025-10-12 21:31:22] Epoch: 8, train loss: 22334.0526, val loss: 21751.2907, val mpjpe: 114.2324
[2025-10-12 21:32:16] Epoch: 9, train loss: 21817.0441, val loss: 22283.2108, val mpjpe: 113.3011
[2025-10-12 21:33:11] Epoch: 10, train loss: 22058.9026, val loss: 21531.4136, val mpjpe: 111.9621
[2025-10-12 21:34:07] Epoch: 11, train loss: 21020.9164, val loss: 22593.7650, val mpjpe: 113.7640
[2025-10-12 21:35:03] Epoch: 12, train loss: 20784.1900, val loss: 21499.8158, val mpjpe: 111.6709
[2025-10-12 21:35:59] Epoch: 13, train loss: 20258.6452, val loss: 22784.6432, val mpjpe: 113.2172
[2025-10-12 21:36:54] Epoch: 14, train loss: 19968.0020, val loss: 22036.6521, val mpjpe: 110.2329
[2025-10-12 21:37:48] Epoch: 15, train loss: 19596.5898, val loss: 21427.9863, val mpjpe: 110.1798
[2025-10-12 21:38:45] Epoch: 16, train loss: 19142.1403, val loss: 19978.8196, val mpjpe: 105.2616
[2025-10-12 21:39:39] Epoch: 17, train loss: 19184.8112, val loss: 20745.8880, val mpjpe: 109.0057
[2025-10-12 21:40:33] Epoch: 18, train loss: 18646.9861, val loss: 20020.1870, val mpjpe: 107.7905
[2025-10-12 21:41:26] Epoch: 19, train loss: 18677.2134, val loss: 22102.6563, val mpjpe: 112.5251
[2025-10-12 21:42:22] Epoch: 20, train loss: 17992.3152, val loss: 20487.6290, val mpjpe: 106.5039
[2025-10-12 21:43:18] Epoch: 21, train loss: 17830.5976, val loss: 20192.8307, val mpjpe: 104.8835
[2025-10-12 21:44:13] Epoch: 22, train loss: 17947.8533, val loss: 19434.0611, val mpjpe: 101.9232
[2025-10-12 21:45:09] Epoch: 23, train loss: 17566.7882, val loss: 20103.4762, val mpjpe: 104.3765
[2025-10-12 21:46:07] Epoch: 24, train loss: 17504.3333, val loss: 19279.3376, val mpjpe: 103.6171
[2025-10-12 21:47:03] Epoch: 25, train loss: 17092.7938, val loss: 19976.5775, val mpjpe: 105.2091
