[2026-04-03 06:03:54] 备注: 设备消融实验, exclude_device_idx = [3]
[2026-04-03 06:03:54] exclude_device_idx=[3], mask_ratio=0.25, batch_size=256, lr=0.001, epochs=300, loss_func=l1, resnet_verson=resnet18, imu_generator=transformer, transformer_hidden=128, transformer_layers=2, transformer_nhead=4, transformer_dropout=0.1, use_len=60, compute_len=15, predict_len=15, stride_len=15, need_normalize=True, alpha=1, beta=1, gamma=1
[2026-04-03 06:11:41] [20260403060354] Epoch: 0, train loss1: 0.2661, train loss2: 0.6068, train loss3: 0.2762, train current mpjpe: 119.5890, train future mpjpe: 127.4083
[2026-04-03 06:11:41] [20260403060354] Epoch: 0, val loss1: 0.2183, val loss2: 0.5227, val loss3: 0.2260, val current mpjpe: 110.8010, val future mpjpe: 116.2176
[2026-04-03 06:11:41] [20260403060354] Epoch: 0, train current pixel pck: current_pck@5px: 0.0363, current_pck@10px: 0.0730, current_pck@20px: 0.1404, train future pixel pck: future_pck@5px: 0.0368, future_pck@10px: 0.0727, future_pck@20px: 0.1381
[2026-04-03 06:11:41] [20260403060354] Epoch: 0, val current pixel pck: current_pck@5px: 0.0505, current_pck@10px: 0.0954, current_pck@20px: 0.1709, val future pixel pck: future_pck@5px: 0.0526, future_pck@10px: 0.0981, future_pck@20px: 0.1710
[2026-04-03 06:11:41] [20260403060354] Epoch: 0, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 150.1873
        1       Neck  95.9989
        2  RShoulder 100.8458
        3     RElbow 105.5831
        4     RWrist 139.2008
        5  LShoulder 102.6225
        6     LElbow  99.3138
        7     LWrist 116.3665
        8     MidHip   9.9754
        9       RHip  27.7764
       10      RKnee  95.0357
       11     RAnkle 133.1975
       12       LHip  29.9193
       13      LKnee  95.2254
       14     LAnkle 121.5530
       15       REye 164.6439
       16       LEye 167.8992
       17       REar 173.9298
       18       LEar 151.6070
       19    LBigToe 156.3380
       20  LSmallToe 162.0759
       21      LHeel 126.7144
       22    RBigToe 161.0579
       23  RSmallToe 163.5742
       24      RHeel 139.0842
[2026-04-03 06:11:41] [20260403060354] Epoch: 0, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 157.3359
        1       Neck  97.7991
        2  RShoulder 103.5245
        3     RElbow 114.1424
        4     RWrist 152.9545
        5  LShoulder 107.4555
        6     LElbow 102.6590
        7     LWrist 126.1156
        8     MidHip   9.4854
        9       RHip  30.3653
       10      RKnee 102.0665
       11     RAnkle 143.8999
       12       LHip  33.3298
       13      LKnee 100.1570
       14     LAnkle 129.5320
       15       REye 172.8562
       16       LEye 177.7661
       17       REar 181.5280
       18       LEar 159.2780
       19    LBigToe 169.6034
       20  LSmallToe 175.5702
       21      LHeel 137.1416
       22    RBigToe 172.9628
       23  RSmallToe 178.3509
       24      RHeel 149.3290
[2026-04-03 06:11:41] [20260403060354] Epoch: 0, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 146.5225
        1       Neck  90.4717
        2  RShoulder  93.4819
        3     RElbow  95.4195
        4     RWrist 136.7246
        5  LShoulder  95.3356
        6     LElbow  89.9995
        7     LWrist 113.3810
        8     MidHip   6.5023
        9       RHip  24.1754
       10      RKnee  88.8736
       11     RAnkle 123.8961
       12       LHip  24.8443
       13      LKnee  90.0379
       14     LAnkle 118.2225
       15       REye 152.4946
       16       LEye 160.3742
       17       REar 151.8226
       18       LEar 126.1410
       19    LBigToe 149.4691
       20  LSmallToe 153.1938
       21      LHeel 122.4065
       22    RBigToe 144.7085
       23  RSmallToe 145.4756
       24      RHeel 126.0500
[2026-04-03 06:11:41] [20260403060354] Epoch: 0, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 152.2490
        1       Neck  92.7023
        2  RShoulder  97.2412
        3     RElbow 102.1511
        4     RWrist 149.2664
        5  LShoulder  99.8838
        6     LElbow  89.8311
        7     LWrist 120.1637
        8     MidHip   6.3949
        9       RHip  24.8034
       10      RKnee  93.6954
       11     RAnkle 131.2762
       12       LHip  26.6195
       13      LKnee  94.8558
       14     LAnkle 125.0959
       15       REye 157.7225
       16       LEye 167.3189
       17       REar 157.1138
       18       LEar 131.0770
       19    LBigToe 159.2129
       20  LSmallToe 161.8404
       21      LHeel 128.0819
       22    RBigToe 151.5371
       23  RSmallToe 152.4193
       24      RHeel 132.8868
[2026-04-03 06:14:55] [20260403060354] Epoch: 1, train loss1: 0.2094, train loss2: 0.5152, train loss3: 0.2193, train current mpjpe: 103.6585, train future mpjpe: 109.8183
[2026-04-03 06:14:55] [20260403060354] Epoch: 1, val loss1: 0.1991, val loss2: 0.4793, val loss3: 0.2085, val current mpjpe: 99.8353, val future mpjpe: 104.1427
[2026-04-03 06:14:55] [20260403060354] Epoch: 1, train current pixel pck: current_pck@5px: 0.0496, current_pck@10px: 0.0939, current_pck@20px: 0.1729, train future pixel pck: future_pck@5px: 0.0505, future_pck@10px: 0.0940, future_pck@20px: 0.1713
[2026-04-03 06:14:55] [20260403060354] Epoch: 1, val current pixel pck: current_pck@5px: 0.0533, current_pck@10px: 0.1000, current_pck@20px: 0.1850, val future pixel pck: future_pck@5px: 0.0554, future_pck@10px: 0.1008, future_pck@20px: 0.1822
[2026-04-03 06:14:55] [20260403060354] Epoch: 1, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 140.0761
        1       Neck  80.4424
        2  RShoulder  84.8331
        3     RElbow  85.3144
        4     RWrist 123.7795
        5  LShoulder  86.4570
        6     LElbow  80.0338
        7     LWrist 103.7499
        8     MidHip   4.7042
        9       RHip  21.9939
       10      RKnee  79.5251
       11     RAnkle 114.9617
       12       LHip  24.1225
       13      LKnee  80.8663
       14     LAnkle 107.7275
       15       REye 147.3116
       16       LEye 156.2542
       17       REar 151.1865
       18       LEar 129.4154
       19    LBigToe 138.0714
       20  LSmallToe 141.2516
       21      LHeel 115.3090
       22    RBigToe 137.6163
       23  RSmallToe 137.1769
       24      RHeel 119.2823
[2026-04-03 06:14:55] [20260403060354] Epoch: 1, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 147.6908
        1       Neck  81.8634
        2  RShoulder  87.0325
        3     RElbow  92.4900
        4     RWrist 137.9943
        5  LShoulder  89.0277
        6     LElbow  83.7416
        7     LWrist 112.2697
        8     MidHip   4.7435
        9       RHip  24.8700
       10      RKnee  86.4584
       11     RAnkle 122.6872
       12       LHip  27.6641
       13      LKnee  86.8685
       14     LAnkle 116.2669
       15       REye 153.4593
       16       LEye 164.5283
       17       REar 154.7879
       18       LEar 136.5027
       19    LBigToe 145.6211
       20  LSmallToe 151.3109
       21      LHeel 122.8684
       22    RBigToe 143.5717
       23  RSmallToe 145.2894
       24      RHeel 125.8494
[2026-04-03 06:14:55] [20260403060354] Epoch: 1, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 138.0661
        1       Neck  76.9333
        2  RShoulder  81.7147
        3     RElbow  84.0130
        4     RWrist 119.5346
        5  LShoulder  84.7769
        6     LElbow  80.5287
        7     LWrist  98.5615
        8     MidHip   5.2153
        9       RHip  22.4485
       10      RKnee  78.6053
       11     RAnkle 108.5524
       12       LHip  22.8946
       13      LKnee  78.9203
       14     LAnkle 102.8912
       15       REye 137.2472
       16       LEye 153.4516
