[2026-04-03 07:31:45] 备注: 设备消融实验, exclude_device_idx = (0, 1, 2)
[2026-04-03 07:31:45] exclude_device_idx=(0, 1, 2), mask_ratio=0.25, batch_size=256, lr=0.001, epochs=200, loss_func=l1, resnet_verson=resnet18, imu_generator=transformer, transformer_hidden=128, transformer_layers=2, transformer_nhead=4, transformer_dropout=0.1, use_len=60, compute_len=15, predict_len=15, stride_len=15, need_normalize=True, alpha=1, beta=1, gamma=1
[2026-04-03 07:45:58] [20260403073145] Epoch: 0, train loss1: 0.2880, train loss2: 0.5202, train loss3: 0.2955, train current mpjpe: 140.0956, train future mpjpe: 147.1535
[2026-04-03 07:45:58] [20260403073145] Epoch: 0, val loss1: 0.2609, val loss2: 0.3836, val loss3: 0.2674, val current mpjpe: 127.5861, val future mpjpe: 133.9950
[2026-04-03 07:45:58] [20260403073145] Epoch: 0, train current pixel pck: current_pck@5px: 0.0343, current_pck@10px: 0.0698, current_pck@20px: 0.1333, train future pixel pck: future_pck@5px: 0.0349, future_pck@10px: 0.0697, future_pck@20px: 0.1317
[2026-04-03 07:45:58] [20260403073145] Epoch: 0, val current pixel pck: current_pck@5px: 0.0422, current_pck@10px: 0.0835, current_pck@20px: 0.1565, val future pixel pck: future_pck@5px: 0.0425, future_pck@10px: 0.0837, future_pck@20px: 0.1543
[2026-04-03 07:45:58] [20260403073145] Epoch: 0, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 169.7719
        1       Neck 119.3065
        2  RShoulder 124.6924
        3     RElbow 123.7931
        4     RWrist 159.6014
        5  LShoulder 127.4879
        6     LElbow 124.3314
        7     LWrist 132.2535
        8     MidHip  11.5117
        9       RHip  30.8836
       10      RKnee 110.1280
       11     RAnkle 159.3418
       12       LHip  33.6573
       13      LKnee 111.8245
       14     LAnkle 145.5046
       15       REye 191.2737
       16       LEye 184.6078
       17       REar 191.6249
       18       LEar 178.6910
       19    LBigToe 185.6456
       20  LSmallToe 190.3890
       21      LHeel 150.6292
       22    RBigToe 189.8204
       23  RSmallToe 191.1990
       24      RHeel 164.4196
[2026-04-03 07:45:58] [20260403073145] Epoch: 0, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 174.8043
        1       Neck 118.7527
        2  RShoulder 124.2428
        3     RElbow 137.0348
        4     RWrist 179.4222
        5  LShoulder 128.2791
        6     LElbow 125.8226
        7     LWrist 141.9834
        8     MidHip  11.5191
        9       RHip  33.4747
       10      RKnee 117.4928
       11     RAnkle 172.9997
       12       LHip  36.5737
       13      LKnee 112.9475
       14     LAnkle 151.8725
       15       REye 197.8389
       16       LEye 191.8828
       17       REar 192.6501
       18       LEar 187.5535
       19    LBigToe 196.2439
       20  LSmallToe 203.1908
       21      LHeel 159.1140
       22    RBigToe 200.1060
       23  RSmallToe 207.3518
       24      RHeel 175.6844
[2026-04-03 07:45:58] [20260403073145] Epoch: 0, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 162.4850
        1       Neck 103.0532
        2  RShoulder 110.4584
        3     RElbow 106.3437
        4     RWrist 146.1848
        5  LShoulder 112.5582
        6     LElbow  94.5357
        7     LWrist 122.9034
        8     MidHip   7.6388
        9       RHip  26.7179
       10      RKnee  95.8289
       11     RAnkle 148.1452
       12       LHip  27.8374
       13      LKnee  94.8948
       14     LAnkle 134.9453
       15       REye 180.4361
       16       LEye 177.4010
       17       REar 175.7155
       18       LEar 157.9207
       19    LBigToe 172.2358
       20  LSmallToe 179.4913
       21      LHeel 143.4050
       22    RBigToe 176.2160
       23  RSmallToe 177.7758
       24      RHeel 154.5239
[2026-04-03 07:45:58] [20260403073145] Epoch: 0, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 166.8507
        1       Neck 104.5184
        2  RShoulder 111.7867
        3     RElbow 112.2368
        4     RWrist 160.0022
        5  LShoulder 116.0814
        6     LElbow  99.9276
        7     LWrist 130.0886
        8     MidHip   7.8743
        9       RHip  28.7059
       10      RKnee 102.2212
       11     RAnkle 161.0695
       12       LHip  31.0223
       13      LKnee 100.8545
       14     LAnkle 142.7447
       15       REye 185.1365
       16       LEye 181.7070
       17       REar 174.9867
       18       LEar 161.1631
       19    LBigToe 185.5795
       20  LSmallToe 194.1420
       21      LHeel 152.3036
       22    RBigToe 183.1243
       23  RSmallToe 191.5061
       24      RHeel 164.2420
[2026-04-03 07:55:07] [20260403073145] Epoch: 1, train loss1: 0.2426, train loss2: 0.3675, train loss3: 0.2518, train current mpjpe: 118.9525, train future mpjpe: 125.9394
[2026-04-03 07:55:07] [20260403073145] Epoch: 1, val loss1: 0.2295, val loss2: 0.3259, val loss3: 0.2383, val current mpjpe: 112.8234, val future mpjpe: 119.7724
[2026-04-03 07:55:07] [20260403073145] Epoch: 1, train current pixel pck: current_pck@5px: 0.0457, current_pck@10px: 0.0882, current_pck@20px: 0.1633, train future pixel pck: future_pck@5px: 0.0459, future_pck@10px: 0.0872, future_pck@20px: 0.1600
[2026-04-03 07:55:07] [20260403073145] Epoch: 1, val current pixel pck: current_pck@5px: 0.0523, current_pck@10px: 0.0963, current_pck@20px: 0.1757, val future pixel pck: future_pck@5px: 0.0521, future_pck@10px: 0.0940, future_pck@20px: 0.1706
[2026-04-03 07:55:07] [20260403073145] Epoch: 1, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 154.9728
        1       Neck  93.7913
        2  RShoulder 100.3367
        3     RElbow  97.9449
        4     RWrist 137.8245
        5  LShoulder 103.4969
        6     LElbow  88.2713
        7     LWrist 115.4714
        8     MidHip   5.8311
        9       RHip  25.1629
       10      RKnee  87.9471
       11     RAnkle 134.7251
       12       LHip  27.3862
       13      LKnee  89.2763
       14     LAnkle 123.7134
       15       REye 172.8627
       16       LEye 169.2328
       17       REar 168.7189
       18       LEar 148.5660
       19    LBigToe 161.8645
       20  LSmallToe 167.6923
       21      LHeel 131.7632
       22    RBigToe 163.0310
       23  RSmallToe 162.9454
       24      RHeel 140.9842
[2026-04-03 07:55:07] [20260403073145] Epoch: 1, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 161.3421
        1       Neck  96.0542
        2  RShoulder 102.7500
        3     RElbow 104.2012
        4     RWrist 152.4291
        5  LShoulder 106.9084
        6     LElbow  93.2830
        7     LWrist 123.4420
        8     MidHip   5.7137
        9       RHip  28.0117
       10      RKnee  94.8687
       11     RAnkle 147.3265
       12       LHip  31.1472
       13      LKnee  95.0269
       14     LAnkle 132.4021
       15       REye 179.7458
       16       LEye 177.4710
       17       REar 172.2662
       18       LEar 152.7014
       19    LBigToe 175.5827
       20  LSmallToe 180.6104
       21      LHeel 142.6983
       22    RBigToe 165.8365
       23  RSmallToe 175.0009
       24      RHeel 151.6642
[2026-04-03 07:55:07] [20260403073145] Epoch: 1, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 150.4863
        1       Neck  88.8974
        2  RShoulder  97.6322
        3     RElbow  96.6089
        4     RWrist 132.9058
        5  LShoulder  98.2437
        6     LElbow  86.2502
        7     LWrist 115.3735
        8     MidHip   5.4902
        9       RHip  24.9421
       10      RKnee  84.7895
       11     RAnkle 124.1335
       12       LHip  25.9461
       13      LKnee  85.9614
       14     LAnkle 116.3124
       15       REye 166.9518
       16       LEye 167.8436
       17       REar 160.4936
       18       LEar 141.9184
       19    LBigToe 150.9502
       20  LSmallToe 157.9559
       21      LHeel 124.7890
       22    RBigToe 144.8480
       23  RSmallToe 144.0167
       24      RHeel 126.8457
[2026-04-03 07:55:07] [20260403073145] Epoch: 1, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 156.4510
        1       Neck  92.5261
        2  RShoulder 101.9172
        3     RElbow 104.0597
        4     RWrist 146.9086
        5  LShoulder 102.3470
        6     LElbow  91.5301
        7     LWrist 122.4588
        8     MidHip   5.3648
        9       RHip  27.3246
       10      RKnee  92.9365
       11     RAnkle 134.2873
       12       LHip  29.8731
       13      LKnee  93.2329
       14     LAnkle 126.7179
       15       REye 173.4423
       16       LEye 174.8120
       17       REar 162.1212
       18       LEar 148.2048
       19    LBigToe 166.9543
       20  LSmallToe 170.1060
       21      LHeel 138.3107
       22    RBigToe 142.8566
       23  RSmallToe 149.8552
       24      RHeel 139.7106
